Source,Target,Label,inter,cor,p
745,501,-1,np,-0.857142857,0.006530017
725,491,-1,np,-0.903680049,0.002075752
749,43,-1,np,-0.857142857,0.006530017
744,43,-1,np,-0.904761905,0.002008276
733,244,-1,np,-0.95810101,0.000178157
713,171,-1,np,-0.850314646,0.007471415
711,171,1,pp,0.951502571,0.000274893
735,671,-1,np,-0.843434712,0.008503234
750,606,-1,np,-0.880952381,0.00385032
717,85,1,pp,0.928571429,0.000862968
729,85,1,pp,0.886243434,0.003373343
726,631,-1,np,-0.834748647,0.009929687
748,631,-1,np,-0.963925385,0.000114214
755,631,1,pp,0.904761905,0.002008276
740,631,1,pp,0.904761905,0.002008276
722,534,1,pp,0.933487642,0.000699402
717,280,1,pp,0.857142857,0.006530017
712,301,1,pp,0.838338383,0.009323116
728,5,1,pp,0.904761905,0.002008276
756,5,-1,np,-0.951876318,0.000268663
745,5,1,pp,0.880952381,0.00385032
722,54,-1,np,-0.933487642,0.000699402
725,54,-1,np,-0.891630982,0.002928681
742,421,1,pp,0.838338383,0.009323116
753,421,-1,np,-0.843434712,0.008503234
756,585,-1,np,-0.843434712,0.008503234
750,434,-1,np,-0.904761905,0.002008276
756,434,-1,np,-0.867532847,0.005249136
715,485,-1,np,-0.880952381,0.00385032
748,539,1,pp,0.843434712,0.008503234
756,539,1,pp,0.927778183,0.000891495
742,687,1,pp,0.838338383,0.009323116
711,687,1,pp,0.878310066,0.004103934
729,569,-1,np,-0.934148484,0.000679106
716,595,1,pp,0.922172222,0.001110817
732,621,1,pp,0.904761905,0.002008276
723,621,-1,np,-0.880952381,0.00385032
750,175,-1,np,-0.857142857,0.006530017
731,214,1,pp,0.857142857,0.006530017
743,214,-1,np,-0.867532847,0.005249136
750,317,1,pp,0.857142857,0.006530017
756,317,1,pp,0.903680049,0.002075752
729,629,-1,np,-0.850314646,0.007471415
732,629,1,pp,0.880952381,0.00385032
748,607,1,pp,0.843434712,0.008503234
716,145,1,pp,0.862290909,0.005872991
730,457,-1,np,-0.880952381,0.00385032
755,457,-1,np,-0.928571429,0.000862968
745,457,-1,np,-0.928571429,0.000862968
731,457,-1,np,-0.904761905,0.002008276
730,238,-1,np,-0.857142857,0.006530017
728,238,-1,np,-0.857142857,0.006530017
755,238,-1,np,-0.857142857,0.006530017
749,238,-1,np,-0.857142857,0.006530017
745,238,-1,np,-0.976190476,3.31E-05
731,238,-1,np,-0.857142857,0.006530017
719,535,-1,np,-0.850314646,0.007471415
750,688,1,pp,0.857142857,0.006530017
756,688,1,pp,0.879581914,0.003980559
746,688,1,pp,0.834748647,0.009929687
729,450,1,pp,0.838338383,0.009323116
749,450,-1,np,-0.904761905,0.002008276
744,450,-1,np,-0.880952381,0.00385032
732,654,-1,np,-0.976190476,3.31E-05
756,654,1,pp,0.843434712,0.008503234
733,147,1,pp,0.838338383,0.009323116
750,386,1,pp,0.880952381,0.00385032
756,428,1,pp,0.98802352,4.26E-06
726,70,1,pp,0.834748647,0.009929687
748,70,1,pp,0.891630982,0.002928681
740,70,-1,np,-0.880952381,0.00385032
739,486,-1,np,-0.862290909,0.005872991
722,678,-1,np,-0.860748345,0.006065193
756,61,1,pp,0.843434712,0.008503234
750,432,1,pp,0.928571429,0.000862968
732,661,-1,np,-0.928571429,0.000862968
756,661,1,pp,0.915729116,0.001403174
729,576,-1,np,-0.850314646,0.007471415
746,370,-1,np,-0.871575794,0.004798257
732,346,-1,np,-0.857142857,0.006530017
756,346,1,pp,0.85548378,0.00675133
729,111,1,pp,0.838338383,0.009323116
751,111,1,pp,0.880952381,0.00385032
732,220,-1,np,-0.928571429,0.000862968
734,320,1,pp,0.928571429,0.000862968
712,138,1,pp,0.874267171,0.004512386
713,45,1,pp,0.838338383,0.009323116
734,611,1,pp,0.857142857,0.006530017
728,242,-1,np,-0.857142857,0.006530017
756,198,-1,np,-0.98802352,4.26E-06
745,198,1,pp,0.857142857,0.006530017
726,354,1,pp,0.883851509,0.003583935
712,354,1,pp,0.922172222,0.001110817
722,271,-1,np,-0.836501913,0.009630399
729,50,-1,np,-0.850314646,0.007471415
732,50,1,pp,0.880952381,0.00385032
727,337,1,pp,0.951502571,0.000274893
711,378,-1,np,-0.902707567,0.002137647
743,322,-1,np,-0.891630982,0.002928681
756,605,-1,np,-0.927778183,0.000891495
729,333,-1,np,-0.922172222,0.001110817
746,695,-1,np,-0.969781517,6.74E-05
756,270,1,pp,0.891630982,0.002928681
745,270,-1,np,-0.857142857,0.006530017
749,137,1,pp,0.928571429,0.000862968
736,598,-1,np,-0.952380952,0.0002604
743,99,-1,np,-0.867532847,0.005249136
737,228,1,pp,0.898219696,0.002438797
735,218,1,pp,0.843434712,0.008503234
729,230,-1,np,-0.874267171,0.004512386
732,230,1,pp,0.928571429,0.000862968
728,233,1,pp,0.880952381,0.00385032
745,233,1,pp,0.857142857,0.006530017
742,360,1,pp,0.850314646,0.007471415
741,602,-1,np,-0.85548378,0.00675133
737,584,1,pp,0.874267171,0.004512386
720,670,1,pp,0.862290909,0.005872991
723,670,1,pp,0.880952381,0.00385032
748,326,-1,np,-0.879581914,0.003980559
756,326,-1,np,-0.879581914,0.003980559
732,273,1,pp,0.904761905,0.002008276
756,273,-1,np,-0.879581914,0.003980559
729,389,1,pp,0.850314646,0.007471415
722,389,1,pp,0.860748345,0.006065193
728,384,-1,np,-0.928571429,0.000862968
748,384,1,pp,0.891630982,0.002928681
740,384,-1,np,-0.904761905,0.002008276
756,267,-1,np,-0.915729116,0.001403174
733,578,-1,np,-0.862290909,0.005872991
755,256,-1,np,-0.904761905,0.002008276
732,249,-1,np,-0.880952381,0.00385032
728,415,-1,np,-0.880952381,0.00385032
756,415,1,pp,0.951876318,0.000268663
745,415,-1,np,-0.904761905,0.002008276
739,88,1,pp,0.850314646,0.007471415
724,88,1,pp,0.857142857,0.006530017
733,88,1,pp,0.910195959,0.001690861
729,557,-1,np,-0.922172222,0.001110817
732,557,1,pp,0.904761905,0.002008276
749,295,-1,np,-0.857142857,0.006530017
728,313,1,pp,0.904761905,0.002008276
748,579,-1,np,-0.843434712,0.008503234
756,579,-1,np,-0.891630982,0.002928681
711,579,1,pp,0.853912564,0.006965288
756,87,-1,np,-0.903680049,0.002075752
722,6,1,pp,0.836501913,0.009630399
745,6,-1,np,-0.857142857,0.006530017
731,6,-1,np,-0.880952381,0.00385032
756,105,-1,np,-0.85548378,0.00675133
738,66,1,pp,0.834748647,0.009929687
732,37,1,pp,0.880952381,0.00385032
716,106,1,pp,0.874267171,0.004512386
711,323,-1,np,-0.853912564,0.006965288
753,131,-1,np,-0.891630982,0.002928681
712,364,1,pp,0.850314646,0.007471415
740,364,-1,np,-0.857142857,0.006530017
756,269,-1,np,-0.843434712,0.008503234
756,488,-1,np,-0.879581914,0.003980559
729,634,-1,np,-0.898219696,0.002438797
716,97,-1,np,-0.838338383,0.009323116
729,350,-1,np,-0.850314646,0.007471415
756,467,-1,np,-0.85548378,0.00675133
713,521,-1,np,-0.850314646,0.007471415
750,521,-1,np,-0.880952381,0.00385032
717,511,1,pp,0.880952381,0.00385032
729,511,1,pp,0.862290909,0.005872991
736,409,-1,np,-0.904761905,0.002008276
748,710,-1,np,-0.843434712,0.008503234
711,710,1,pp,0.927105069,0.00091618
754,710,-1,np,-0.904761905,0.002008276
751,14,1,pp,0.904761905,0.002008276
732,279,1,pp,0.880952381,0.00385032
756,91,-1,np,-0.843434712,0.008503234
733,672,1,pp,0.838338383,0.009323116
742,406,-1,np,-0.874267171,0.004512386
711,406,-1,np,-0.878310066,0.004103934
756,635,1,pp,0.927778183,0.000891495
728,254,1,pp,0.880952381,0.00385032
755,254,1,pp,0.880952381,0.00385032
745,254,1,pp,0.904761905,0.002008276
734,566,-1,np,-0.880952381,0.00385032
733,620,-1,np,-0.850314646,0.007471415
737,583,1,pp,0.898219696,0.002438797
750,441,-1,np,-0.857142857,0.006530017
756,441,-1,np,-0.879581914,0.003980559
746,441,-1,np,-0.834748647,0.009929687
711,438,1,pp,0.927105069,0.00091618
754,438,-1,np,-0.857142857,0.006530017
746,665,-1,np,-0.847024363,0.007954271
749,462,-1,np,-0.857142857,0.006530017
