Source,Target,Label,inter
416,948,1,pp
418,685,-1,np
418,990,-1,np
419,731,-1,np
420,783,1,pp
420,1224,1,pp
420,1235,1,pp
421,1123,1,pp
422,1340,-1,np
423,1372,1,pp
424,732,1,pp
424,1282,1,pp
425,1196,1,pp
425,1392,-1,np
426,1016,-1,np
426,1074,-1,np
427,792,-1,np
427,1223,1,pp
427,1229,1,pp
428,920,-1,np
428,1303,-1,np
428,1313,-1,np
428,1368,-1,np
429,1404,-1,np
430,1146,1,pp
431,500,1,pp
431,537,-1,np
432,693,-1,np
432,922,-1,np
433,493,-1,np
433,659,1,pp
433,774,1,pp
434,1064,-1,np
434,1240,1,pp
435,473,1,pp
435,1389,1,pp
436,756,1,pp
436,1129,1,pp
437,1340,-1,np
438,653,-1,np
438,1406,-1,np
439,572,-1,np
439,920,1,pp
439,1284,-1,np
440,1294,1,pp
440,1306,1,pp
441,1085,1,pp
441,1300,1,pp
441,1311,1,pp
442,556,1,pp
442,821,-1,np
442,1071,-1,np
443,1258,-1,np
444,592,1,pp
445,1051,-1,np
446,888,1,pp
446,934,1,pp
447,449,1,pp
447,461,-1,np
447,690,1,pp
447,709,1,pp
447,784,1,pp
447,934,1,pp
447,961,1,pp
448,570,1,pp
449,690,1,pp
449,934,1,pp
449,961,1,pp
450,837,1,pp
451,1002,1,pp
452,755,-1,np
453,624,-1,np
453,1014,-1,np
454,1094,-1,np
455,1175,1,pp
455,1322,1,pp
456,916,-1,np
457,759,-1,np
458,459,1,pp
459,460,1,pp
459,1029,1,pp
460,1118,1,pp
461,690,-1,np
461,961,-1,np
461,1079,1,pp
461,1155,-1,np
462,943,1,pp
464,918,1,pp
464,1279,-1,np
465,1105,-1,np
466,511,1,pp
467,579,-1,np
467,888,-1,np
467,1147,-1,np
467,1312,1,pp
468,1339,1,pp
469,848,1,pp
469,1109,1,pp
470,1203,1,pp
471,971,-1,np
472,911,-1,np
473,953,-1,np
473,1209,1,pp
474,1314,-1,np
476,1143,1,pp
477,564,1,pp
478,768,-1,np
478,792,1,pp
478,1040,1,pp
479,880,1,pp
480,566,1,pp
481,492,1,pp
481,878,1,pp
482,1358,1,pp
483,732,1,pp
483,1055,-1,np
483,1213,1,pp
484,1051,-1,np
485,781,1,pp
485,950,-1,np
488,958,-1,np
491,638,1,pp
492,878,1,pp
494,1290,1,pp
494,1401,1,pp
495,721,1,pp
496,746,-1,np
496,793,-1,np
496,918,-1,np
497,843,1,pp
497,1025,-1,np
498,1122,-1,np
499,949,-1,np
500,537,-1,np
500,964,-1,np
501,521,-1,np
501,682,-1,np
501,1281,1,pp
502,859,1,pp
502,1163,1,pp
503,982,-1,np
504,568,-1,np
504,923,-1,np
505,860,1,pp
506,930,1,pp
506,1328,1,pp
507,1117,-1,np
507,1216,1,pp
509,582,-1,np
509,1298,-1,np
510,888,1,pp
510,957,1,pp
510,961,1,pp
510,1104,-1,np
511,1242,-1,np
512,528,-1,np
513,645,-1,np
513,761,1,pp
513,926,1,pp
514,576,-1,np
514,760,1,pp
515,1037,1,pp
515,1347,1,pp
517,1146,-1,np
517,1334,1,pp
520,1285,-1,np
521,1220,1,pp
522,1377,1,pp
523,1363,1,pp
524,1093,1,pp
525,1058,1,pp
527,829,-1,np
527,1160,1,pp
528,736,-1,np
530,711,1,pp
531,1297,-1,np
532,812,-1,np
532,1070,1,pp
533,604,1,pp
533,1369,1,pp
534,854,1,pp
534,877,-1,np
536,700,1,pp
536,1210,1,pp
537,964,1,pp
538,610,-1,np
538,694,1,pp
538,836,-1,np
539,967,-1,np
540,787,1,pp
540,1166,-1,np
541,572,1,pp
541,786,1,pp
542,635,1,pp
543,1050,1,pp
544,890,-1,np
545,644,-1,np
545,1400,1,pp
546,1096,1,pp
547,1061,1,pp
548,1168,-1,np
549,752,1,pp
550,1394,1,pp
551,830,1,pp
551,1244,-1,np
552,1118,-1,np
553,556,1,pp
553,1194,1,pp
554,762,-1,np
554,1246,-1,np
555,574,1,pp
556,821,-1,np
558,940,1,pp
559,1351,1,pp
560,634,-1,np
560,1385,1,pp
561,879,1,pp
561,1099,-1,np
562,597,1,pp
563,1365,1,pp
565,719,-1,np
567,722,-1,np
568,1126,-1,np
568,1399,1,pp
569,1076,1,pp
569,1137,-1,np
570,1126,-1,np
570,1204,-1,np
571,907,1,pp
571,993,1,pp
572,1284,1,pp
572,1294,-1,np
572,1306,-1,np
575,840,-1,np
576,760,-1,np
578,846,1,pp
578,1299,-1,np
579,611,-1,np
579,968,1,pp
579,1095,-1,np
579,1104,-1,np
580,810,1,pp
580,1018,1,pp
581,602,-1,np
581,1343,1,pp
585,1134,1,pp
586,758,1,pp
587,766,-1,np
587,782,1,pp
588,610,1,pp
589,640,-1,np
590,789,1,pp
590,1173,-1,np
593,702,1,pp
593,1335,-1,np
594,857,1,pp
594,1193,-1,np
595,899,-1,np
596,932,-1,np
597,823,-1,np
598,847,-1,np
598,898,-1,np
598,1263,-1,np
599,1024,1,pp
600,1189,1,pp
603,1178,1,pp
604,1369,1,pp
605,839,-1,np
605,1011,1,pp
605,1086,-1,np
606,1296,1,pp
606,1310,1,pp
607,832,-1,np
608,1059,-1,np
608,1396,1,pp
609,1217,-1,np
610,836,1,pp
611,768,-1,np
611,1327,-1,np
613,1342,1,pp
614,1372,-1,np
615,652,1,pp
616,1073,-1,np
617,798,1,pp
619,721,-1,np
620,793,-1,np
620,1032,-1,np
620,1043,-1,np
621,1342,-1,np
622,1176,-1,np
622,1257,-1,np
623,771,1,pp
624,1014,1,pp
625,1259,1,pp
626,1022,1,pp
627,1359,-1,np
629,770,1,pp
630,812,1,pp
630,947,1,pp
631,716,-1,np
631,788,1,pp
631,1099,-1,np
632,822,-1,np
632,1141,1,pp
632,1212,-1,np
633,870,-1,np
633,1136,1,pp
636,678,-1,np
637,805,1,pp
639,740,-1,np
639,1094,1,pp
641,1176,-1,np
642,767,1,pp
642,1145,1,pp
643,1025,1,pp
645,944,1,pp
647,751,1,pp
647,1205,-1,np
648,744,1,pp
648,1153,1,pp
648,1318,-1,np
649,772,-1,np
649,984,1,pp
649,1387,-1,np
650,936,-1,np
650,1181,1,pp
650,1262,-1,np
650,1272,-1,np
651,1043,-1,np
652,808,1,pp
653,1223,1,pp
653,1262,1,pp
654,1170,1,pp
655,704,1,pp
656,694,-1,np
658,1013,1,pp
659,774,1,pp
660,669,-1,np
662,732,1,pp
663,714,1,pp
663,999,-1,np
663,1261,-1,np
664,1271,-1,np
665,684,-1,np
666,780,-1,np
666,1107,-1,np
667,895,1,pp
668,1402,-1,np
669,731,-1,np
670,858,1,pp
671,1197,1,pp
671,1199,1,pp
671,1349,-1,np
672,1258,1,pp
673,974,-1,np
674,1242,-1,np
675,852,1,pp
675,1186,-1,np
676,1088,1,pp
676,1207,1,pp
677,1364,1,pp
678,912,1,pp
678,1192,-1,np
680,718,1,pp
680,1331,-1,np
681,834,-1,np
682,747,-1,np
682,949,-1,np
682,1220,1,pp
683,724,1,pp
683,1077,-1,np
686,1072,-1,np
687,1054,1,pp
688,764,-1,np
689,780,1,pp
689,938,-1,np
690,784,1,pp
690,898,1,pp
690,1155,1,pp
691,991,1,pp
692,715,-1,np
692,1241,-1,np
692,1263,-1,np
693,800,-1,np
695,1304,-1,np
696,765,1,pp
697,1035,-1,np
698,1191,-1,np
699,851,1,pp
699,1148,-1,np
700,1210,1,pp
700,1303,-1,np
701,875,1,pp
703,803,-1,np
705,1142,1,pp
705,1311,1,pp
706,951,-1,np
706,1044,-1,np
706,1324,1,pp
707,1164,1,pp
707,1233,1,pp
