ID,Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
159,Zotu244,1,0,0,9.45E-222,0.00E+00,3.40E+02,0,0
160,Zotu645,1,0,0,9.45E-222,0.00E+00,3.90E+02,0,0
161,Zotu2598,1,0,0,9.45E-222,0.00E+00,3.15E+02,0,0
162,Zotu13778,1,0,0,9.45E-222,0.00E+00,4.22E+02,0,0
163,Zotu20151,2,0,0,5.93E-164,1.00E+00,1.81E+02,0,0
164,Zotu13,2,0,0,5.93E-164,1.00E+00,1.68E+02,0,0
165,Zotu261,1,0,0,2.25E-128,0.00E+00,5.50E+01,-1.767766953,0
166,Zotu361,2,0,0,5.93E-164,1.00E+00,2.01E+02,0,0
167,Zotu3753,2,163,96131,3.01E-39,0.00E+00,0.00E+00,-0.744221389,0
168,Zotu4929,3,1,3,1.53E-105,0.00E+00,1.80E+01,0.035007002,0
169,Zotu91,1,0,0,9.45E-222,0.00E+00,3.83E+02,0,0
170,Zotu202,2,0.142857143,1,6.41E-53,0.00E+00,3.00E+00,-0.843371227,0
171,Zotu5095,2,0,0,5.93E-164,1.00E+00,1.76E+02,0,0
172,Zotu3942,1,0,0,4.03E-116,0.00E+00,1.04E+02,-1.240347346,0
173,Zotu1105,1,0,0,9.45E-222,0.00E+00,3.51E+02,0,0
174,Zotu2574,6,2.2,15,4.33E-60,4.00E-01,6.40E+01,-0.277350098,0
175,Zotu2485,1,0,0,9.45E-222,0.00E+00,2.78E+02,0,0
176,Zotu2872,3,1,2,1.05E-140,6.67E-01,1.50E+02,0.75,0
177,Zotu4190,1,0,0,1.10E-128,0.00E+00,3.20E+01,-1.280368799,0
178,Zotu1055,1,0,0,6.40E-49,0.00E+00,2.00E+00,-1.101863963,0
179,Zotu3784,4,204.5428571,959,6.75E-74,0.00E+00,5.60E+01,-0.132686223,0
180,Zotu6351,4,0,0,3.72E-106,1.00E+00,9.00E+01,0,0
181,Zotu31,6,8.357142857,76,3.75E-67,2.67E-01,72,0.460449926,0
182,Zotu969,4,14.62857143,234,3.08E-60,5.00E-01,2.20E+01,-0.067711293,0
183,Zotu5361,5,0.142857143,1,7.24E-75,9.00E-01,5.60E+01,0.318446935,0
184,Zotu2791,2,0,0,1.15E-34,1.00E+00,0.00E+00,-0.744221389,0
185,Zotu2722,3,1,2,1.05E-140,0.666666667,1.51E+02,0.75,0
186,Zotu2937,3,0.666666667,2,6.26E-120,3.33E-01,1.03E+02,-0.707106781,0
187,Zotu2119,2,0,0,3.85E-157,1.00E+00,1.60E+02,0,0
188,Zotu6299,6,470.9857946,620483,3.16E-32,6.67E-02,0.00E+00,1.263995058,0
189,Zotu7596,5,0,0,1.51E-87,1.00E+00,7.00E+01,0,0
190,Zotu987,3,0,0,3.83E-130,1.00E+00,1.26E+02,0,0
191,Zotu952,1,0,0,3.84E-61,0.00E+00,2.30E+01,-1.206876558,0
192,Zotu3238,2,164,3398,9.25E-48,0.00E+00,2.00E+00,-0.758792766,0
193,Zotu1185,1,0,0,4.01E-176,0.00E+00,9.10E+01,-1.224744871,0
194,Zotu5645,4,62,77,5.48E-118,1.67E-01,1.20E+01,0.939336437,0
195,Zotu8831,3,15.2,51,4.77E-100,0.00E+00,2.60E+01,-0.442325868,0
196,Zotu7269,4,161,114370,5.87E-33,5.00E-01,4.00E+00,-0.299287328,0
197,Zotu4497,2,0,0,5.93E-164,1.00E+00,1.88E+02,0,0
198,Zotu5130,4,0.25,1,5.87E-110,8.33E-01,8.60E+01,0.447213595,0
199,Zotu9858,12,37.75,932,1.67E-10,3.79E-01,1.00E+00,0.873911319,0
200,Zotu9978,4,31,217,6.99E-59,0.00E+00,2.30E+01,-0.077863004,0
201,Zotu2516,1,0,0,9.45E-222,0.00E+00,3.09E+02,0,0
202,Zotu2523,2,0,0,8.25E-135,1.00E+00,1.46E+02,-0.894427191,0
203,Zotu2514,1,0,0,2.59E-37,0.00E+00,0.00E+00,-1.246275501,0
204,Zotu4892,5,2,4,1.15E-90,6.00E-01,6.70E+01,0.40824829,0
205,Zotu5133,3,44,223,4.36E-16,3.33E-01,8.00E+00,-0.594653608,0
206,Zotu1894,1,0,0,6.40E-49,0.00E+00,2.00E+00,-1.101863963,0
207,Zotu4671,2,6,10,1.14E-128,0.00E+00,4.30E+01,-0.904534034,0
208,Zotu523,1,0,0,9.45E-222,0.00E+00,2.52E+02,0,0
209,Zotu1109,3,2,2,4.50E-157,3.33E-01,1.92E+02,1.414213562,0
210,Zotu1801,3,0,0,3.83E-130,1.00E+00,1.26E+02,0,0
211,Zotu3125,2,0,0,1.90E-155,1.00E+00,7.60E+01,0,0
212,Zotu1627,1,0,0,9.45E-222,0.00E+00,3.16E+02,0,0
213,Zotu4306,2,0,0,1.18E-127,1.00E+00,7.90E+01,-0.246182982,0
214,Zotu2020,3,5.833333333,27,1.96E-120,0.00E+00,9.40E+01,0.101534617,0
215,Zotu3944,2,0,0,5.93E-164,1.00E+00,1.80E+02,0,0
216,Zotu1402,1,0,0,9.45E-222,0.00E+00,2.56E+02,0,0
217,Zotu2322,2,0,0,5.93E-164,1,1.86E+02,0,0
218,Zotu14110,3,50,62,3.14E-139,0.00E+00,1.90E+01,0.792405816,0
219,Zotu5389,5,482.1666667,163702,9.97E-52,3.00E-01,1.70E+01,0.94976937,0
220,Zotu3066,2,0,0,2.21E-143,1.00E+00,1.53E+02,-1,0
221,Zotu5957,10,2169.666667,2758824,7.01E-30,7.11E-01,4.00E+00,1.403554364,0
222,Zotu11287,10,0,0,9.45E-30,1.00E+00,3.80E+01,0,0
223,Zotu7086,7,0,0,1.72E-59,1.00E+00,5.10E+01,0,0
224,Zotu1814,2,0.142857143,1,3.27E-60,0.00E+00,1.00E+02,-1.859439792,0
225,Zotu1759,1,0,0,2.32E-75,0.00E+00,5.60E+01,-1.486085699,0
226,Zotu4676,1,0,0,9.45E-222,0.00E+00,2.44E+02,0,0
227,Zotu2488,2,0.125,1,3.97E-32,0.00E+00,4.00E+00,-0.866901225,0
228,Zotu4200,5,84.08333333,282,1.46E-102,0.00E+00,2.50E+01,1.206045378,0
229,Zotu820,1,0,0,9.45E-222,0.00E+00,3.19E+02,0,0
230,Zotu1479,4,8.2,14,5.77E-117,3.33E-01,1.10E+02,0.781133466,0
231,Zotu5631,1,0,0,1.80E-148,0.00E+00,4.60E+01,-1.154700538,0
232,Zotu6124,4,0.166666667,1,1.83E-97,8.33E-01,9.80E+01,0.232495277,0
233,Zotu7821,3,0,0,3.83E-130,1.00E+00,1.19E+02,0,0
234,Zotu11080,5,28.5,592,4.16E-13,9.00E-01,1.00E+00,-0.608376726,0
235,Zotu2873,4,0,0,3.72E-106,1.00E+00,8.90E+01,0,0
236,Zotu3862,4,4,4,3.45E-143,3.33E-01,1.71E+02,2,0
237,Zotu7459,4,7.666666667,51,5.78E-100,1.67E-01,3.50E+01,0.305441419,0
238,Zotu2641,16,583.3333333,4276,1.20E-60,1.33E-01,2.90E+01,3.387154514,0
239,Zotu3926,11,52.83333333,881,4.87E-11,7.82E-01,1.00E+00,0.662155884,0
240,Zotu5146,9,39.25,277,6.44E-58,6.67E-01,2.30E+01,1.803826254,0
241,Zotu2645,3,10,26,5.99E-128,6.67E-01,3.20E+01,0.51214752,0
242,Zotu2186,1,0,0,1.68E-16,0.00E+00,8.00E+00,-1.063580453,0
243,Zotu6174,8,16.2,174,5.76E-37,8.93E-01,6.00E+00,0.341723267,0
244,Zotu15580,15,7.4,294,0.264154552,9.14E-01,3.40E+01,1.012892572,0
245,Zotu6565,6,8.5,17,9.74E-107,4.00E-01,1.21E+02,1.705605731,0
246,Zotu13800,3,35,497,1.60E-98,3.33E-01,1.30E+01,-0.159749331,0
247,Zotu4775,4,0.428571429,3,0.001497743,5.00E-01,3.40E+01,-1.380535061,0
248,Zotu6090,3,0,0,2.36E-94,1.00E+00,4.40E+01,-0.287242495,0
249,Zotu312,1,0,0,9.45E-222,0.00E+00,2.91E+02,0,0
250,Zotu5922,3,42,54,7.99E-118,3.33E-01,1.20E+01,0.187867287,0
251,Zotu3872,1,0,0,2.67E-142,0,3.70E+01,-0.88640526,0
252,Zotu4279,9,4.333333333,26,6.05E-60,5.56E-01,6.40E+01,1.386750491,0
253,Zotu9211,10,0,0,4.04E-14,1.00E+00,8.00E+00,1.04659035,0
254,Zotu5877,14,2.333333333,28,2.08E-10,0.692307692,1.00E+00,1.297422189,0
255,Zotu11156,6,0.142857143,1,1.94E-73,9.33E-01,5.60E+01,0.769580094,0
256,Zotu6078,6,48.25,170,6.63E-100,2.00E-01,2.40E+01,1.734219939,0
257,Zotu3480,1,0,0,9.45E-222,0.00E+00,4.42E+02,0,0
258,Zotu942,3,8,8,1.04E-166,0.00E+00,7.70E+01,1.788854382,0
259,Zotu2808,2,0.2,1,3.76E-117,0.00E+00,1.10E+02,-0.520755644,0
260,Zotu3568,2,0,0,5.93E-164,1.00E+00,1.77E+02,0,0
261,Zotu5717,1,0,0,9.13E-182,0.00E+00,1.16E+02,-1,0
262,Zotu1118,3,0,0,3.83E-130,1.00E+00,1.36E+02,0,0
263,Zotu13786,2,0,0,5.93E-164,1.00E+00,1.86E+02,0,0
264,Zotu2170,10,0,0,9.45E-30,1.00E+00,3.80E+01,0,0
265,Zotu2302,3,9.015079365,67,6.78E-101,0,2.80E+01,0.018239189,0
266,Zotu1791,3,12.33333333,27,3.46E-128,0.00E+00,3.20E+01,0.51214752,0
267,Zotu736,1,0,0,1.12E-128,0,3.20E+01,-1.280368799,0
268,Zotu9247,1,0,0,2.07E-157,0.00E+00,1.92E+02,-1.414213562,0
269,Zotu1363,3,32.5,128,8.35E-101,0.00E+00,2.40E+01,0.043355498,0
270,Zotu426,1,0,0,9.45E-222,0,4.22E+02,0,0
271,Zotu981,2,0,0,3.20E-118,1.00E+00,1.20E+01,-0.563601862,0
272,Zotu733,1,0,0,9.45E-222,0,4.14E+02,0,0
273,Zotu3869,1,0,0,9.45E-222,0.00E+00,4.34E+02,0,0
274,Zotu4221,2,0,0,5.93E-164,1.00E+00,1.63E+02,0,0
275,Zotu5283,1,0,0,9.45E-222,0.00E+00,4.05E+02,0,0
276,Zotu10669,2,0.125,1,2.34E-17,0.00E+00,8.00E+00,-0.829117031,0
277,Zotu761,1,0,0,9.45E-222,0,4.00E+02,0,0
278,Zotu303,1,0,0,9.45E-222,0.00E+00,4.14E+02,0,0
279,Zotu3214,6,0,0,1.33E-32,1.00E+00,5.00E+01,-0.169759959,0
280,Zotu1958,3,0,0,1.53E-75,1.00E+00,5.60E+01,-0.583819382,0
281,Zotu19532,1,0,0,9.45E-222,0.00E+00,3.89E+02,0,0
282,Zotu17340,1,0,0,9.45E-222,0.00E+00,3.84E+02,0,0
283,Zotu17249,7,2.75,42,6.85E-28,7.14E-01,8.30E+01,-0.571428571,0
284,Zotu1910,3,2.75,9,1.33E-128,0.00E+00,1.02E+02,0.25819889,0
285,Zotu4732,7,2.75,42,6.85E-28,7.14E-01,8.30E+01,-0.571428571,0
286,Zotu1602,1,0,0,7.49E-193,0.00E+00,2.30E+02,0,0
287,Zotu289,3,1,3,3.83E-130,0.00E+00,1.24E+02,0,0
288,Zotu2049,8,35.28571429,459,6.03E-60,0.214285714,2.90E+01,0.962110037,0
289,Zotu5341,2,0.125,1,3.97E-32,0.00E+00,4.00E+00,-0.866901225,0
290,Zotu4657,7,40.5,157,6.95E-100,9.52E-02,3.50E+01,2.023549403,0
291,Zotu582,1,0,0,9.45E-222,0.00E+00,3.66E+02,0,0
292,Zotu5383,6,0,0,5.29E-72,1.00E+00,5.90E+01,0.288675135,0
293,Zotu2400,3,0.2,1,1.48E-102,6.67E-01,2.50E+01,0,0
294,Zotu3140,2,0,0,5.29E-21,1.00E+00,1.10E+01,-0.55634864,0
295,Zotu6960,2,3,3,1.79E-170,0.00E+00,9.90E+01,0.5,0
296,Zotu2454,4,1,3,9.59E-113,8.33E-01,1.06E+02,0.762000762,0
297,Zotu2748,2,89,1926,4.08E-22,0.00E+00,1.10E+01,-0.55634864,0
298,Zotu3735,5,374.5,3143,2.02E-11,0.1,1.00E+00,-0.608376726,0
299,Zotu2593,2,1,1,7.49E-193,0,2.18E+02,0,0
300,Zotu1675,1,0,0,9.45E-222,0.00E+00,3.47E+02,0,0
301,Zotu2691,1,0,0,9.45E-222,0.00E+00,3.46E+02,0,0
302,Zotu8743,4,41,140,1.94E-93,1.67E-01,3.30E+01,0.206040846,0
303,Zotu1670,2,0,0,2.21E-143,1.00E+00,1.71E+02,-0.5,0
304,Zotu3380,8,0,0,2.76E-11,1.00E+00,1.00E+00,0.026889579,0
305,Zotu13680,1,0,0,9.45E-222,0,3.43E+02,0,0
306,Zotu1914,4,132.4,565,1.37E-74,0.00E+00,5.60E+01,-0.132686223,0
307,Zotu4386,2,0,0,2.05E-101,1.00E+00,2.00E+01,-0.744322928,0
308,Zotu13895,7,0,0,1.72E-59,1,5.10E+01,0,0
309,Zotu3762,8,259.25,4396,1.41E-16,0.25,8.00E+00,0.577663505,0
310,Zotu4351,2,0.166666667,1,1.01E-89,0.00E+00,2.10E+01,-0.877806522,0
311,Zotu3451,2,10,10,4.56E-148,0.00E+00,4.60E+01,0,0
312,Zotu897,1,0,0,9.45E-222,0.00E+00,3.32E+02,0,0
313,Zotu1548,8,2814.666667,4050923,1.98E-31,0,4.00E+00,0.835940467,0
314,Zotu1288,1,0,0,9.45E-222,0.00E+00,4.24E+02,0,0
315,Zotu5693,9,72.5,614,5.39E-63,0.583333333,5.70E+01,1.517812329,0
316,Zotu6135,4,0,0,3.72E-106,1.00E+00,8.50E+01,0,0
317,Zotu4379,6,0,0,5.03E-58,1.00E+00,2.30E+01,0.674812699,0
318,Zotu2526,2,130,11065,5.59E-51,0.00E+00,3.00E+01,-0.619162827,0
319,Zotu1797,1,0,0,1.47E-65,0.00E+00,9.00E+00,-1.128665296,0
320,Zotu5934,6,147.5436508,322,8.61E-101,0.133333333,2.80E+01,1.71448372,0
321,Zotu6228,2,0,0,5.93E-164,1.00E+00,1.98E+02,0,0
322,Zotu4059,3,42.5,90,2.87E-117,6.67E-01,1.20E+01,0.187867287,0
323,Zotu7131,5,34.975,478,1.89E-66,0.00E+00,9.00E+00,0.790065707,0
324,Zotu17215,11,183.5119048,2880,6.99E-44,2.73E-01,2.00E+00,2.32884801,0
325,Zotu8913,3,0,0,3.83E-130,1.00E+00,1.29E+02,0,0
326,Zotu430,1,0,0,9.45E-222,0.00E+00,3.08E+02,0,0
327,Zotu3975,9,42.1,969,9.87E-41,0.916666667,5.00E+00,1.288570763,0
328,Zotu854,3,7,7,4.16E-153,0,6.20E+01,1.224744871,0
329,Zotu2863,1,0,0,9.45E-222,0.00E+00,3.01E+02,0,0
330,Zotu2416,5,588.3333333,4870,3.17E-42,1.00E-01,5.00E+00,0.044433475,0
331,Zotu2127,3,20.75,75,1.12E-117,0,1.50E+01,0.130188911,0
332,Zotu1056,1,0,0,9.45E-222,0.00E+00,3.58E+02,0,0
333,Zotu1495,2,0,0,8.78E-43,1.00E+00,5.00E+00,-0.888669491,0
334,Zotu9823,6,0.142857143,1,1.94E-73,9.33E-01,5.60E+01,0.769580094,0
335,Zotu1266,3,5.527777778,15,5.56E-101,6.67E-01,2.80E+01,0.018239189,0
336,Zotu316,2,0.5,1,3.45E-61,0.00E+00,2.90E+01,-0.856673321,0
337,Zotu689,1,0,0,9.45E-222,0.00E+00,2.90E+02,0,0
338,Zotu760,2,0.142857143,1,6.41E-53,0.00E+00,3.00E+00,-0.843371227,0
339,Zotu5286,4,62.2,185,2.05E-75,0.166666667,5.60E+01,-0.132686223,0
340,Zotu713,11,52.83333333,881,4.87E-11,7.82E-01,1.00E+00,0.662155884,0
341,Zotu503,1,0,0,9.45E-222,0.00E+00,2.85E+02,0,0
342,Zotu1277,3,89.16666667,1955,8.59E-17,0.00E+00,8.00E+00,-0.594653608,0
343,Zotu3525,1,0,0,7.49E-193,0.00E+00,2.22E+02,0,0
344,Zotu1819,2,0.333333333,1,3.26E-119,0.00E+00,9.60E+01,-0.577350269,0
345,Zotu944,3,0,0,7.37E-101,1.00E+00,2.80E+01,0.018239189,0
346,Zotu222,8,882.3,390826,1.50E-53,0.071428571,3.00E+00,1.518068208,0
347,Zotu4074,3,130.2,42975,1.71E-47,0.00E+00,3.00E+01,-0.315899401,0
348,Zotu9605,4,0,0,3.72E-106,1.00E+00,8.80E+01,0,0
349,Zotu2228,1,0,0,1.63E-17,0,8.00E+00,-1.063580453,0
350,Zotu5736,5,0,0,1.51E-87,1.00E+00,6.80E+01,0,0
351,Zotu4816,2,0,0,5.93E-164,1.00E+00,1.66E+02,0,0
352,Zotu2294,2,0.5,1,3.31E-101,0,20,-0.744322928,0
353,Zotu813,2,1,1,7.49E-193,0.00E+00,2.16E+02,0,0
354,Zotu11646,4,0,0,3.72E-106,1,8.80E+01,0,0
355,Zotu7182,13,20.57142857,179,4.69E-23,0.756410256,7.00E+00,1.530052362,0
356,Zotu2729,5,69,221,2.62E-54,1.00E-01,1.00E+01,-0.101934734,0
357,Zotu2882,4,0.142857143,1,1.72E-41,8.33E-01,5.00E+00,-0.266600847,0
358,Zotu1488,2,0,0,6.90E-142,1,3.70E+01,0,0
359,Zotu2299,1,0,0,1.38E-52,0.00E+00,1.70E+01,-1.329677118,0
360,Zotu6774,8,0.142857143,1,1.67E-50,9.64E-01,4.50E+01,0.534522484,0
361,Zotu7751,11,78,122,6.18E-94,1.64E-01,4.40E+01,3.389461439,0
362,Zotu2431,1,0,0,7.49E-193,0,2.14E+02,0,0
363,Zotu3775,1,0,0,3.08E-25,0.00E+00,7.00E+00,-1.116524697,0
364,Zotu6499,2,0,0,5.93E-164,1.00E+00,1.73E+02,0,0
365,Zotu3092,3,2,2,4.50E-157,3.33E-01,1.96E+02,1.414213562,0
366,Zotu5731,3,8.5,22,1.20E-117,6.67E-01,1.20E+01,0.187867287,0
367,Zotu4156,2,0,0,8.78E-43,1.00E+00,5.00E+00,-0.888669491,0
368,Zotu1285,2,0.166666667,1,6.33E-33,0.00E+00,0.00E+00,-0.744221389,0
369,Zotu3696,1,0,0,9.45E-222,0.00E+00,2.66E+02,0,0
370,Zotu6170,3,2,2,4.50E-157,0.333333333,1.55E+02,1.414213562,0
371,Zotu1742,3,17,35,3.41E-83,0.00E+00,3.10E+01,-0.489009647,0
372,Zotu3770,3,0.2,1,1.92E-47,6.67E-01,3.00E+01,-0.315899401,0
373,Zotu1070,1,0,0,9.45E-222,0.00E+00,2.63E+02,0,0
374,Zotu772,3,1,3,3.83E-130,0.00E+00,1.24E+02,0,0
375,Zotu5249,2,0,0,9.37E-151,1.00E+00,1.18E+02,0,0
376,Zotu3466,6,0,0,5.29E-72,1.00E+00,6.00E+01,0.288675135,0
377,Zotu724,1,0,0,9.45E-222,0.00E+00,2.60E+02,0,0
378,Zotu2474,2,0,0,1.20E-67,1.00E+00,7.20E+01,-1.043686499,0
379,Zotu3036,3,0,0,3.83E-130,1.00E+00,1.20E+02,0,0
380,Zotu2951,3,4,6,1.23E-138,3.33E-01,1.35E+02,0.707106781,0
381,Zotu1319,1,0,0,9.45E-222,0.00E+00,4.35E+02,0,0
382,Zotu1141,1,0,0,9.45E-222,0.00E+00,2.66E+02,0,0
383,Zotu960,1,0,0,1.05E-49,0.00E+00,3.00E+01,-0.922426252,0
384,Zotu4745,15,7.4,294,0.264154552,9.14E-01,3.40E+01,1.012892572,0
385,Zotu2203,3,0.166666667,1,4.53E-100,6.67E-01,2.40E+01,0.043355498,0
386,Zotu3997,4,11,21,2.94E-128,0.00E+00,4.30E+01,1.507556723,0
387,Zotu2920,2,0,0,5.93E-164,1.00E+00,1.95E+02,0,0
388,Zotu2256,4,30.125,215,9.59E-64,6.67E-01,5.70E+01,-0.337291629,0
389,Zotu5008,1,0,0,9.45E-222,0.00E+00,3.99E+02,0,0
390,Zotu7779,4,6.75,22,1.36E-122,0.00E+00,1.37E+02,1.028991511,0
391,Zotu4161,6,0,0,2.40E-72,1.00E+00,5.80E+01,0,0
392,Zotu5231,1,0,0,7.49E-193,0.00E+00,2.25E+02,0,0
393,Zotu3878,2,0,0,5.93E-164,1.00E+00,1.78E+02,0,0
394,Zotu19063,3,0,0,3.83E-130,1,1.19E+02,0,0
395,Zotu4972,4,8.666666667,70,2.38E-33,5.00E-01,5.00E+01,-0.679039837,0
396,Zotu3612,5,1.125,6,7.31E-42,6.00E-01,5.00E+00,0.044433475,0
397,Zotu20460,10,0,0,9.45E-30,1,3.80E+01,0,0
398,Zotu4841,7,1.85,12,1.37E-73,7.14E-01,6.30E+01,0.981980506,0
399,Zotu3584,5,0.125,1,3.14E-17,9.00E-01,8.00E+00,-0.125726763,0
400,Zotu4770,4,1.2,6,1.07E-92,0.00E+00,3.30E+01,0.206040846,0
401,Zotu2594,6,125.125,4922,1.97E-47,0.00E+00,2.00E+00,0.613492023,0
402,Zotu4551,1,0,0,9.71E-107,0,1.80E+01,-1.295259078,0
403,Zotu3660,3,24,112,2.17E-100,0.333333333,2.60E+01,-0.442325868,0
404,Zotu7571,1,0,0,4.06E-118,0.00E+00,1.50E+01,-1.171700199,0
405,Zotu2348,1,0,0,9.45E-222,0,3.87E+02,0,0
406,Zotu2211,3,7,14,1.98E-139,0.00E+00,4.80E+01,0.754829412,0
407,Zotu5814,4,0.166666667,1,1.83E-97,8.33E-01,9.80E+01,0.232495277,0
408,Zotu1273,2,0.333333333,1,1.32E-139,0.00E+00,4.80E+01,-0.215665546,0
409,Zotu4903,3,35,497,1.60E-98,3.33E-01,1.30E+01,-0.159749331,0
410,Zotu2136,1,0,0,1.75E-152,0.00E+00,1.39E+02,-1.118033989,0
411,Zotu5046,1,0,0,6.47E-139,0.00E+00,1.90E+01,-0.968495997,0
412,Zotu4896,2,20.83333333,21485,6.63E-47,0.00E+00,3.00E+01,-0.619162827,0
413,Zotu4378,2,0,0,5.93E-164,1,1.62E+02,0,0
414,Zotu2161,1,0,0,2.49E-93,0.00E+00,3.30E+01,-1.545306344,0
415,Zotu4143,3,0.5,1,2.83E-143,0.666666667,1.42E+02,1,0
416,Zotu3717,14,901.5,585675,4.94E-56,2.20E-01,1.34E+02,2.699522676,0
417,Zotu2258,1,0,0,2.00E-119,0.00E+00,9.60E+01,-1.347150628,0
418,Zotu385,1,0,0,9.45E-222,0.00E+00,3.44E+02,0,0
419,Zotu4950,1,0,0,9.45E-222,0.00E+00,3.72E+02,0,0
420,Zotu2562,6,1976.5,62588,8.80E-17,1.33E-01,8.00E+00,-0.125726763,0.277777778
421,Zotu4352,5,156,692,3.13E-25,0.00E+00,7.00E+00,-0.234332344,0
422,Zotu3359,6,3.5,14,2.15E-82,8.00E-01,3.10E+01,0.978019294,0
423,Zotu11456,8,16.2,174,5.76E-37,8.93E-01,6.00E+00,0.341723267,0
424,Zotu11479,2,27,113,2.73E-60,0.00E+00,2.30E+01,-0.830538707,0
425,Zotu2879,3,1,3,8.43E-27,0.00E+00,7.00E+00,-0.67542852,0
426,Zotu4001,3,0,0,2.36E-94,1.00E+00,4.40E+01,-0.287242495,0
427,Zotu12438,5,0,0,1.25E-73,1.00E+00,4.00E+01,0.351732503,0
428,Zotu15654,9,7.4,45,2.69E-53,7.50E-01,1.00E+01,1.284377645,0
429,Zotu17865,4,27.75,171,3.00E-59,0.00E+00,2.30E+01,-0.077863004,0
430,Zotu6680,4,53.66666667,57185,5.84E-33,8.33E-01,4.00E+00,-0.299287328,0
431,Zotu7372,6,197.0227273,856375,2.42E-35,0.00E+00,7.80E+01,0.524150396,0
432,Zotu6219,3,0.3,3,3.30E-66,0.00E+00,7.20E+01,-0.667652393,0
433,Zotu8380,7,2.2,11,6.95E-67,8.57E-01,6.10E+01,0.741535779,0
434,Zotu9165,5,204,1668,4.33E-43,4.00E-01,5.00E+00,0.044433475,0
435,Zotu2528,1,0,0,2.44E-145,0.00E+00,4.70E+01,-0.894427191,0
436,Zotu3913,2,2,2,1.48E-181,0.00E+00,1.15E+02,1,0
437,Zotu7808,4,0.3,3,4.17E-66,5.00E-01,7.20E+01,-0.291618286,0
438,Zotu10845,1,0,0,9.45E-222,0.00E+00,3.18E+02,0,0
439,Zotu15113,1,0,0,9.45E-222,0.00E+00,4.37E+02,0,0
440,Zotu3724,2,48,60,2.47E-149,0.00E+00,2.70E+01,0,0
441,Zotu7272,4,1.5,3,5.35E-110,5.00E-01,8.60E+01,0.447213595,0
442,Zotu8677,5,0.5,4,4.78E-66,6.00E-01,7.20E+01,0.08441582,0
443,Zotu5093,7,0.878787879,9,5.70E-44,5.71E-01,2.00E+00,0.956563221,0
444,Zotu3328,3,42.5,90,2.87E-117,6.67E-01,1.20E+01,0.187867287,0
445,Zotu2844,2,0,0,9.37E-151,1.00E+00,1.33E+02,0,0
446,Zotu5629,5,241.2727273,513968,2.22E-35,0.00E+00,7.80E+01,0.179314609,0
447,Zotu9959,4,0,0,2.51E-33,1.00E+00,5.00E+01,-0.679039837,0
448,Zotu2663,11,52.83333333,881,4.87E-11,7.82E-01,1.00E+00,0.662155884,0
449,Zotu6201,11,948.2,2112217,7.09E-35,0.00E+00,7.80E+01,2.248329331,0
450,Zotu5875,8,317.5333333,7640,5.24E-47,0,2.00E+00,1.299634418,0
451,Zotu4298,2,0,0,5.93E-164,1.00E+00,1.56E+02,0,0
452,Zotu4628,1,0,0,4.24E-94,0,3.30E+01,-1.545306344,0
453,Zotu17104,12,1103.708333,1389756,8.61E-30,7.27E-01,4.00E+00,1.971168261,0
454,Zotu1926,4,1,6,9.71E-36,0.00E+00,7.80E+01,-0.165521178,0
455,Zotu603,10,2169.666667,2758824,7.01E-30,7.11E-01,4.00E+00,1.403554364,0
456,Zotu926,7,93.25952381,1043,3.68E-67,9.52E-02,7.20E+01,0.836484032,0
457,Zotu177,1,0,0,2.05E-142,0,1.08E+02,-1.507556723,0
458,Zotu4101,1,0,0,2.27E-75,0.00E+00,4.00E+01,-1.386239863,0
459,Zotu1080,5,46,92,2.71E-111,2.00E-01,1.40E+01,1.467264885,0
460,Zotu66,4,0.75,6,3.47E-60,0.00E+00,2.90E+01,-0.250412201,0
461,Zotu15895,4,8.5,42,1.18E-117,0.00E+00,1.50E+01,0.781133466,0
462,Zotu1148,1,0,0,9.45E-222,0.00E+00,4.36E+02,0,0
463,Zotu7769,3,39.5,53,1.73E-149,0,2.70E+01,1.10194633,0
464,Zotu853,9,39.25,277,6.44E-58,6.67E-01,2.30E+01,1.803826254,0
465,Zotu216,3,1,3,3.83E-130,0.00E+00,1.24E+02,0,0
466,Zotu743,1,0,0,9.45E-222,0.00E+00,2.39E+02,0,0
467,Zotu4022,2,0,0,7.11E-54,1.00E+00,1.70E+01,-0.759815496,0
468,Zotu7773,1,0,0,1.32E-50,0.00E+00,3.00E+00,-1.236944466,0
469,Zotu8461,3,0.5,1,2.83E-143,6.67E-01,1.54E+02,1,0
470,Zotu9303,3,64.5,10935,1.97E-52,0.333333333,1.70E+01,-0.189953874,0
471,Zotu197,1,0,0,1.92E-118,0.00E+00,1.20E+01,-1.315071011,0
472,Zotu391,10,2169.666667,2758824,7.01E-30,7.11E-01,4.00E+00,1.403554364,0
473,Zotu2272,3,8.333333333,23,9.39E-116,0.00E+00,1.04E+02,0,0
474,Zotu5624,1,0,0,4.25E-61,0.00E+00,2.20E+01,-1.049525036,0
475,Zotu2010,5,402.3333333,288394,2.58E-36,0.00E+00,0.00E+00,0.761940946,0
476,Zotu2865,5,0.2,1,1.27E-90,0.9,67,0.40824829,0
477,Zotu1679,2,130,11061,5.76E-51,0,3.00E+01,-0.619162827,0
478,Zotu9746,1,0,0,1.68E-49,0.00E+00,2.00E+00,-1.101863963,0
