Source,Target,Label,inter
545,690,-1,np
546,552,1,pp
547,675,-1,np
551,876,1,pp
552,841,1,pp
553,593,-1,np
553,798,-1,np
553,1072,-1,np
556,729,-1,np
557,979,1,pp
558,857,1,pp
559,577,-1,np
560,672,-1,np
560,759,1,pp
560,1023,-1,np
562,1064,-1,np
564,845,-1,np
564,896,1,pp
565,686,-1,np
566,868,-1,np
568,865,1,pp
571,765,1,pp
572,908,1,pp
572,1054,1,pp
573,592,1,pp
574,616,-1,np
575,961,-1,np
576,586,-1,np
576,910,-1,np
577,918,1,pp
580,898,1,pp
581,826,-1,np
582,591,1,pp
582,1053,1,pp
583,801,-1,np
586,749,-1,np
586,910,1,pp
589,749,-1,np
595,804,1,pp
597,679,1,pp
599,849,1,pp
601,702,1,pp
602,749,1,pp
602,764,1,pp
602,992,-1,np
604,823,1,pp
605,688,1,pp
608,790,1,pp
610,631,1,pp
615,1050,1,pp
618,794,1,pp
619,858,1,pp
621,746,-1,np
622,884,-1,np
623,651,1,pp
624,822,-1,np
626,769,1,pp
628,693,1,pp
630,746,1,pp
632,1042,-1,np
633,671,-1,np
634,639,-1,np
635,912,1,pp
636,752,1,pp
636,1049,1,pp
637,715,-1,np
638,846,1,pp
639,775,-1,np
640,1038,1,pp
642,965,1,pp
643,693,1,pp
644,654,-1,np
645,811,1,pp
645,1000,1,pp
646,989,1,pp
647,892,1,pp
648,872,-1,np
651,730,-1,np
653,682,-1,np
656,725,1,pp
660,665,1,pp
660,952,-1,np
661,1039,1,pp
663,701,1,pp
664,710,1,pp
665,952,-1,np
668,805,1,pp
671,743,-1,np
671,775,-1,np
672,1061,1,pp
673,853,1,pp
674,918,-1,np
676,1079,1,pp
680,864,1,pp
682,733,1,pp
683,1059,-1,np
685,1052,1,pp
687,805,-1,np
690,716,1,pp
690,941,1,pp
695,793,1,pp
697,939,-1,np
698,1000,1,pp
698,1024,1,pp
698,1056,1,pp
700,957,-1,np
705,1007,-1,np
708,933,-1,np
711,821,1,pp
712,771,1,pp
712,1048,-1,np
714,940,1,pp
714,1030,-1,np
718,788,-1,np
719,800,-1,np
721,933,-1,np
724,923,1,pp
725,866,-1,np
732,885,1,pp
734,768,-1,np
735,1075,-1,np
736,863,1,pp
