Source,Target,Label,inter
312,938,1,pp
312,909,-1,np
205,450,-1,np
475,673,1,pp
475,248,-1,np
475,886,1,pp
475,296,1,pp
720,903,1,pp
720,127,1,pp
838,823,1,pp
93,46,1,pp
487,622,1,pp
571,404,-1,np
571,403,-1,np
571,48,-1,np
287,285,1,pp
893,669,1,pp
521,545,-1,np
1068,655,1,pp
234,1037,1,pp
967,30,1,pp
961,412,-1,np
231,804,1,pp
7,142,-1,np
945,80,-1,np
945,223,-1,np
10,152,1,pp
10,938,1,pp
10,772,1,pp
752,65,1,pp
1079,109,1,pp
252,1096,-1,np
713,1014,1,pp
713,531,1,pp
21,240,1,pp
21,309,1,pp
672,235,1,pp
815,246,-1,np
373,807,1,pp
1060,684,-1,np
505,488,-1,np
505,259,-1,np
34,390,1,pp
34,787,1,pp
270,308,1,pp
270,849,-1,np
748,549,-1,np
983,898,1,pp
176,132,-1,np
396,883,1,pp
570,1097,1,pp
570,934,1,pp
76,591,-1,np
628,280,1,pp
80,230,1,pp
46,899,1,pp
883,670,1,pp
404,403,1,pp
698,32,1,pp
204,771,1,pp
703,259,-1,np
550,439,-1,np
550,415,1,pp
193,9,1,pp
318,956,-1,np
784,180,1,pp
784,526,-1,np
986,777,1,pp
781,955,1,pp
781,249,-1,np
673,248,-1,np
673,296,1,pp
673,421,-1,np
40,561,1,pp
97,242,-1,np
1037,1096,-1,np
1037,8,-1,np
1037,547,1,pp
152,938,1,pp
152,909,-1,np
322,357,1,pp
322,355,-1,np
185,813,1,pp
185,473,-1,np
753,188,1,pp
1086,386,1,pp
390,787,1,pp
1089,540,1,pp
389,279,-1,np
1064,1023,1,pp
1064,957,-1,np
1096,833,-1,np
248,886,-1,np
248,296,-1,np
938,909,-1,np
933,288,-1,np
471,607,1,pp
633,886,1,pp
633,641,1,pp
633,296,1,pp
633,877,-1,np
886,296,1,pp
886,1018,1,pp
886,877,-1,np
641,877,-1,np
296,877,-1,np
240,309,1,pp
650,301,-1,np
282,499,-1,np
282,599,1,pp
420,636,-1,np
503,123,-1,np
1026,1003,-1,np
219,636,-1,np
402,888,-1,np
301,710,1,pp
561,779,1,pp
468,655,-1,np
1047,926,1,pp
1047,777,1,pp
504,596,-1,np
598,887,-1,np
483,765,-1,np
415,639,1,pp
569,169,-1,np
710,18,1,pp
365,600,1,pp
387,830,1,pp
574,447,1,pp
721,339,-1,np
774,915,1,pp
573,328,1,pp
926,777,1,pp
667,536,1,pp
308,65,1,pp
308,849,-1,np
393,142,-1,np
899,79,-1,np
223,230,1,pp
361,797,-1,np
273,354,1,pp
321,369,1,pp
772,120,-1,np
1070,469,1,pp
1008,1078,-1,np
96,898,-1,np
163,1076,1,pp
163,669,1,pp
163,610,1,pp
917,793,-1,np
980,829,-1,np
235,596,-1,np
1083,30,1,pp
551,120,-1,np
209,830,1,pp
165,688,1,pp
1045,170,1,pp
734,891,1,pp
680,316,1,pp
57,1003,1,pp
262,852,1,pp
