Source,Target,Label,inter
325,1142,1,pp
122,759,-1,np
122,1010,1,pp
846,673,-1,np
846,770,1,pp
706,427,-1,np
751,1273,1,pp
751,414,-1,np
855,1149,1,pp
855,837,1,pp
855,103,-1,np
446,360,1,pp
170,188,1,pp
745,279,1,pp
848,605,-1,np
848,930,-1,np
848,349,-1,np
848,322,-1,np
848,138,-1,np
772,1007,1,pp
231,292,1,pp
231,664,-1,np
992,128,-1,np
1037,417,1,pp
970,407,-1,np
970,1063,-1,np
127,1233,1,pp
478,904,1,pp
478,177,-1,np
478,270,-1,np
753,186,-1,np
753,825,1,pp
564,1030,1,pp
564,842,1,pp
564,1049,-1,np
564,1225,-1,np
564,277,-1,np
504,1112,-1,np
504,94,-1,np
661,415,-1,np
196,887,1,pp
196,908,-1,np
214,102,1,pp
214,618,-1,np
626,1281,-1,np
142,81,1,pp
39,562,1,pp
39,599,1,pp
360,632,1,pp
512,623,1,pp
3,1065,-1,np
128,984,1,pp
128,882,-1,np
372,680,1,pp
372,517,1,pp
54,1077,1,pp
54,835,-1,np
54,876,-1,np
639,587,1,pp
1273,414,-1,np
368,583,-1,np
368,1227,-1,np
368,482,-1,np
427,742,-1,np
57,60,1,pp
57,10,-1,np
91,110,-1,np
958,755,1,pp
1148,406,1,pp
303,221,1,pp
840,139,-1,np
1080,552,1,pp
113,802,1,pp
113,613,-1,np
113,63,1,pp
1085,1191,-1,np
1085,1084,1,pp
252,1193,1,pp
1017,152,-1,np
534,659,1,pp
802,613,-1,np
802,891,-1,np
1156,1250,-1,np
1156,810,1,pp
41,887,-1,np
232,225,1,pp
794,1086,1,pp
794,1182,1,pp
579,754,1,pp
579,153,-1,np
579,1272,1,pp
343,824,1,pp
343,680,1,pp
832,1053,-1,np
272,289,1,pp
1061,971,-1,np
1061,870,-1,np
593,1060,-1,np
593,255,1,pp
1079,946,1,pp
101,481,-1,np
1230,537,-1,np
1119,4,-1,np
1119,1229,-1,np
1119,785,-1,np
1119,388,1,pp
1193,789,-1,np
693,413,-1,np
693,121,1,pp
1149,419,1,pp
1149,33,-1,np
1149,490,-1,np
600,115,-1,np
600,594,-1,np
953,518,1,pp
953,235,1,pp
953,861,1,pp
1191,1084,-1,np
49,734,1,pp
49,229,1,pp
684,334,1,pp
69,1106,1,pp
787,496,-1,np
22,825,1,pp
358,247,1,pp
358,178,-1,np
912,879,1,pp
698,198,-1,np
817,537,1,pp
690,635,-1,np
426,785,1,pp
426,388,-1,np
133,798,1,pp
133,1158,1,pp
133,1194,-1,np
688,522,1,pp
688,1010,-1,np
718,956,-1,np
718,637,1,pp
998,836,1,pp
998,733,1,pp
998,495,1,pp
998,842,1,pp
100,333,1,pp
65,25,-1,np
210,348,1,pp
836,495,1,pp
836,439,1,pp
836,566,-1,np
836,782,1,pp
700,910,-1,np
83,26,-1,np
744,648,-1,np
521,256,1,pp
952,248,1,pp
952,40,-1,np
759,438,1,pp
286,827,1,pp
286,365,1,pp
765,567,-1,np
319,52,-1,np
