Source,Target,Label,inter
605,1060,1,pp
605,1135,1,pp
606,1265,1,pp
607,1085,1,pp
608,1039,-1,np
610,1049,-1,np
610,1149,1,pp
611,617,-1,np
614,890,1,pp
614,939,-1,np
615,778,1,pp
616,1257,-1,np
619,784,1,pp
620,1005,1,pp
621,727,-1,np
622,830,1,pp
623,710,-1,np
623,1345,1,pp
624,1369,1,pp
625,817,1,pp
625,1030,1,pp
626,1071,1,pp
627,1303,1,pp
628,682,1,pp
629,1195,1,pp
632,1061,-1,np
634,828,-1,np
634,1372,1,pp
635,762,1,pp
636,908,-1,np
637,658,-1,np
637,925,1,pp
639,679,1,pp
640,962,1,pp
641,920,-1,np
641,932,1,pp
642,1273,1,pp
645,987,-1,np
646,743,1,pp
646,1170,1,pp
647,1017,1,pp
651,753,1,pp
651,776,-1,np
652,1152,-1,np
653,686,1,pp
654,1256,-1,np
656,950,-1,np
657,1039,1,pp
659,1326,-1,np
661,1373,1,pp
663,1119,-1,np
663,1285,-1,np
663,1310,-1,np
664,1353,1,pp
665,918,1,pp
666,697,1,pp
666,766,1,pp
666,882,1,pp
666,1242,1,pp
667,766,1,pp
667,913,-1,np
667,1242,1,pp
668,844,-1,np
668,1337,1,pp
670,1203,1,pp
670,1289,-1,np
671,774,1,pp
675,804,-1,np
676,1401,1,pp
677,699,1,pp
678,763,1,pp
680,1086,-1,np
681,835,-1,np
682,696,1,pp
684,1305,-1,np
687,1329,-1,np
688,1368,-1,np
689,819,1,pp
690,883,-1,np
690,897,-1,np
690,1237,-1,np
695,902,1,pp
695,1020,-1,np
695,1104,-1,np
696,1201,-1,np
698,816,-1,np
698,1140,1,pp
699,993,1,pp
701,1370,1,pp
703,839,1,pp
705,1410,1,pp
707,841,-1,np
707,844,-1,np
708,896,-1,np
708,916,-1,np
709,738,1,pp
710,874,1,pp
711,732,1,pp
711,1210,1,pp
712,879,1,pp
713,1221,-1,np
715,988,1,pp
716,1118,-1,np
717,904,-1,np
718,943,-1,np
719,762,-1,np
720,730,1,pp
722,748,1,pp
724,1369,1,pp
725,1014,1,pp
726,943,-1,np
727,905,-1,np
727,1281,-1,np
729,1306,1,pp
732,1383,-1,np
733,751,1,pp
735,1322,1,pp
736,914,1,pp
737,930,-1,np
741,978,1,pp
743,968,1,pp
744,779,1,pp
744,1026,-1,np
745,811,1,pp
747,1267,-1,np
748,829,1,pp
749,1188,1,pp
750,999,1,pp
752,776,-1,np
755,815,-1,np
755,1059,-1,np
755,1330,1,pp
757,1354,-1,np
759,916,-1,np
759,1206,1,pp
764,1119,1,pp
764,1310,1,pp
767,990,-1,np
769,810,-1,np
769,1358,-1,np
769,1363,-1,np
770,1189,1,pp
771,953,1,pp
771,1214,1,pp
772,833,-1,np
775,1367,1,pp
775,1396,-1,np
776,967,1,pp
779,1269,-1,np
780,1220,-1,np
782,812,1,pp
783,1113,1,pp
785,1292,-1,np
786,1409,1,pp
787,1286,1,pp
788,1362,-1,np
790,1022,-1,np
792,1159,1,pp
793,1091,1,pp
793,1161,-1,np
793,1372,-1,np
794,876,1,pp
794,1250,1,pp
796,931,1,pp
797,1367,1,pp
797,1396,-1,np
798,1117,1,pp
798,1219,-1,np
799,1205,-1,np
800,1229,1,pp
801,1043,-1,np
803,1095,-1,np
805,1172,1,pp
805,1185,1,pp
806,956,-1,np
808,1102,-1,np
810,1076,1,pp
812,1049,-1,np
815,924,-1,np
815,976,-1,np
815,1057,1,pp
815,1059,1,pp
815,1123,1,pp
815,1330,-1,np
815,1347,-1,np
818,842,1,pp
820,948,-1,np
823,1319,1,pp
825,1127,-1,np
827,1316,1,pp
828,1131,-1,np
829,1108,1,pp
834,1276,-1,np
