Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu514,1,0,0,1.47800978761828e-311,0,311,0,0
Zotu1609,3,2,2,1.92E-164,0.333333333,118,1.414213562,0
Zotu1908,1,0,0,1.47800978761828e-311,0,290,0,0
Zotu2971,3,0,0,4.70E-103,1,56,0,0
Zotu2534,1,0,0,6.23E-246,0,150,0,0
Zotu2128,1,0,0,3.23E-195,0,51,-0.75,0
Zotu2422,2,1,1,1.25E-245,0,151,0,0
Zotu7194,1,0,0,8.87E-165,0,121,-1.414213562,0
Zotu2766,2,3,6,8.26E-149,0,52,0,0
Zotu3117,3,76.5,549,0.010873424,0.333333333,0,-0.121172812,0
Zotu1353,2,2,2,3.68E-220,0,71,1,0
Zotu840,1,0,0,6.23E-246,0,185,0,0
Zotu4403,2,0,0,5.25E-180,1,120,0,0
Zotu3074,2,12,12,3.67E-180,0,18,0.353553391,0
Zotu946,1,0,0,1.47800978761828e-311,0,291,0,0
Zotu3703,3,53,71,3.73E-109,0,7,0.950255268,0
Zotu1165,2,0,0,1.64E-164,1,91,0,0
Zotu2728,1,0,0,6.23E-246,0,176,0,0
Zotu1449,3,0,0,4.70E-103,1,67,0,0
Zotu4021,3,7.5,18,5.32E-108,0.666666667,39,0.538815906,0
Zotu502,1,0,0,6.23E-246,0,169,0,0
Zotu2912,1,0,0,3.67E-180,0,18,-1.237436867,0
Zotu5202,1,0,0,1.47800978761828e-311,0,286,0,0
Zotu1264,2,1,1,1.25E-245,0,183,0,0
Zotu1790,1,0,0,1.47800978761828e-311,0,382,0,0
Zotu4842,1,0,0,6.23E-246,0,132,0,0
Zotu2468,1,0,0,1.47800978761828e-311,0,285,0,0
Zotu2671,2,9,10,7.70E-145,0,13,0,0
Zotu3147,1,0,0,6.23E-246,0,168,0,0
Zotu3691,1,0,0,6.23E-246,0,171,0,0
Zotu487,1,0,0,1.47800978761828e-311,0,283,0,0
Zotu10573,1,0,0,1.47800978761828e-311,0,300,0,0
Zotu2816,2,0,0,5.25E-180,1,108,0,0
Zotu692,2,0.5,1,5.25E-180,0,92,0,0
Zotu717,2,0,0,5.25E-180,1,115,0,0
Zotu2435,2,35,49,4.91E-100,0,9,-0.31046021,0
Zotu904,1,0,0,1.47800978761828e-311,0,282,0,0
