Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu2735,3,180,490,1.34E-17,0.333333333,0,0.618842214,0
Zotu1397,2,3,3,2.77E-49,0,45,0.816496581,0
Zotu1519,1,0,0,2.69E-80,0,392,0,0
Zotu1166,1,0,0,2.69E-80,0,307,0,0
Zotu1511,1,0,0,2.69E-80,0,306,0,0
Zotu451,2,1,1,9.91E-61,0,195,0,0
Zotu1114,3,4,4,2.59E-35,0.333333333,36,1.58113883,0
Zotu639,2,20,28,4.58E-24,0,23,-0.149906338,0
Zotu3485,1,0,0,9.91E-61,0,190,0,0
Zotu3719,1,0,0,2.69E-80,0,303,0,0
Zotu162,1,0,0,7.08E-20,0,0,-1.21293074,0
Zotu3169,2,1,1,9.91E-61,0,188,0,0
Zotu836,2,0,0,3.66E-41,1,135,0,0
Zotu550,3,7,7,6.29E-44,0,31,1.788854382,0
Zotu2413,2,1,1,9.91E-61,0,169,0,0
Zotu2459,1,0,0,1.01E-12,0,2,-1.166666667,0
Zotu1036,2,1,1,9.91E-61,0,163,0,0
Zotu9445,2,0.5,1,3.66E-41,0,114,0,0
Zotu734,2,2,2,4.64E-53,0,64,1,0
Zotu1498,1,0,0,2.69E-80,0,301,0,0
Zotu1331,2,0,0,1.21E-20,1,11,-0.353553391,0
Zotu2035,2,0,0,3.66E-41,1,136,0,0
Zotu8188,1,0,0,2.69E-80,0,350,0,0
Zotu314,1,0,0,2.69E-80,0,313,0,0
Zotu543,4,57.33333333,85,3.45E-18,0,7,1.444521581,0
Zotu1168,1,0,0,2.69E-80,0,299,0,0
Zotu1391,2,0.5,1,3.66E-41,0,114,0,0
Zotu6822,1,0,0,2.69E-80,0,297,0,0
Zotu514,3,117,171,9.91E-12,0,2,0.5,0
Zotu1609,1,0,0,2.69E-80,0,403,0,0
Zotu1908,1,0,0,2.69E-80,0,242,0,0
Zotu3712,2,35,54,4.87E-19,0,0,-0.297044263,0
Zotu1047,3,11,21,6.12E-20,0,39,0.538815906,0
Zotu3536,1,0,0,2.69E-80,0,295,0,0
Zotu2128,2,3,3,2.77E-49,0,42,0.816496581,0
Zotu2422,1,0,0,2.69E-80,0,331,0,0
Zotu1828,3,44,62,3.78E-12,0.333333333,2,0.5,0
