Source,Target,Label,inter
996,1272,1,pp
997,1027,1,pp
998,1398,1,pp
1001,1202,1,pp
1002,1021,-1,np
1002,1292,1,pp
1004,1085,-1,np
1005,1012,-1,np
1005,1328,-1,np
1012,1328,1,pp
1013,1051,-1,np
1013,1224,1,pp
1014,1107,-1,np
1015,1149,-1,np
1018,1074,-1,np
1022,1299,1,pp
1023,1040,1,pp
1027,1066,1,pp
1029,1170,1,pp
1031,1252,-1,np
1035,1050,1,pp
1038,1268,-1,np
1039,1307,1,pp
1044,1385,-1,np
1048,1377,1,pp
1054,1327,-1,np
1063,1192,-1,np
1064,1424,1,pp
1065,1118,1,pp
1069,1312,1,pp
1070,1096,1,pp
1071,1382,1,pp
1073,1322,1,pp
1077,1162,1,pp
1078,1374,1,pp
1079,1345,-1,np
1081,1087,1,pp
1084,1156,1,pp
1085,1247,-1,np
1087,1108,1,pp
1094,1326,1,pp
1099,1223,1,pp
1101,1239,-1,np
1103,1209,1,pp
1106,1229,1,pp
1107,1119,1,pp
1108,1335,1,pp
1112,1113,1,pp
1112,1344,1,pp
1113,1344,1,pp
1114,1412,1,pp
1115,1366,1,pp
1120,1236,1,pp
1128,1420,-1,np
1131,1161,1,pp
1136,1179,1,pp
1138,1153,1,pp
1139,1285,-1,np
1140,1299,1,pp
1144,1173,-1,np
1146,1228,-1,np
1148,1276,-1,np
1150,1402,1,pp
1155,1176,-1,np
1168,1384,1,pp
1175,1258,-1,np
1176,1357,-1,np
1185,1316,1,pp
1191,1391,-1,np
1195,1317,1,pp
1196,1402,-1,np
1199,1214,1,pp
1211,1270,-1,np
1211,1317,1,pp
1212,1246,-1,np
1225,1394,1,pp
1235,1343,-1,np
1235,1386,-1,np
1236,1399,-1,np
1240,1336,1,pp
1241,1279,1,pp
1242,1265,1,pp
1244,1421,-1,np
1249,1336,1,pp
1251,1259,1,pp
1254,1332,-1,np
1254,1364,1,pp
1255,1311,1,pp
1256,1305,1,pp
1257,1271,1,pp
1274,1418,-1,np
1277,1373,1,pp
1283,1371,-1,np
1287,1296,1,pp
1296,1363,-1,np
1297,1383,1,pp
1301,1358,1,pp
1302,1353,1,pp
1304,1423,-1,np
1323,1369,1,pp
1343,1386,1,pp
1349,1368,1,pp
1362,1407,-1,np
1392,1410,1,pp
