ID	hps_f_cd_1	hps_f_cd_2	hps_f_cd_3	hps_f_cd_4	hps_f_cd_5	hps_f_cd_6	hps_f_cd_7	hps_f_cd_8
Zotu19824								
Zotu12435								
Zotu18191								
Zotu10162								
Zotu5176								
Zotu4675								1
Zotu15221						1		
Zotu1972								
Zotu19300								
Zotu5830						26		1
Zotu10824								
Zotu7729								
Zotu11714								
Zotu17878								
Zotu5083	1							
Zotu2147					1			
Zotu19397								
Zotu4608								
Zotu9816								
Zotu15604								
Zotu10416							1	
Zotu13709								
Zotu2359							1	
Zotu17631								
Zotu13773								
Zotu17045								
Zotu11372								
Zotu4367								
Zotu13878								
Zotu19768								
Zotu9575							1	
Zotu7957								
Zotu4902								
Zotu6394								
Zotu11439								
Zotu14206								
Zotu16885								
Zotu11163								
Zotu15292								
Zotu6669								
Zotu6920								
Zotu15573								
Zotu5119								
Zotu17128								
Zotu17277								
Zotu19448								
Zotu2922								
Zotu8022								
Zotu9348								
Zotu5904								
Zotu15076								
Zotu4137								
Zotu4825								
Zotu12446								
Zotu1739				1	47		2	
Zotu17868								
Zotu6986								
Zotu17947								
Zotu13717								
Zotu15575								
Zotu1660			1			1		2
Zotu8637								
Zotu6755								
Zotu15741								
Zotu12927								
Zotu8726								
Zotu8691								
Zotu1305	2							
Zotu11208								
Zotu17113								
Zotu17225								
Zotu10835								
Zotu14222								
Zotu9234								
Zotu15538								
Zotu17370								
Zotu11871								
Zotu17261								
Zotu18792								
Zotu707				1	2		1	56
Zotu1255		1						
Zotu1053					1		2	
Zotu3165								
Zotu2596				103				
Zotu3622					1			
Zotu17825								
Zotu12136								
Zotu12932								
Zotu16113								
Zotu6426								
Zotu3707					3			
Zotu9999								
Zotu19819								
Zotu20792								
Zotu14707								
Zotu8879								
Zotu14523								
Zotu9621								
Zotu6655							1	
Zotu9254								
Zotu20316								
Zotu14145								
Zotu20348								
Zotu5192								
Zotu7355								
Zotu1830				1				
Zotu10272								
Zotu17663								
Zotu3151			1					
Zotu7813						1	1	
Zotu15431								
Zotu1152	1				2	1	1	3
Zotu18669								
Zotu10226								
Zotu18858								
Zotu18672								
Zotu233			3		1	1		1
Zotu7152								
Zotu18467								
Zotu14152								
Zotu5916								
Zotu446				8	1	1	6	
Zotu13129								
Zotu5752						1		
Zotu999								
Zotu13199								
Zotu18061								
Zotu6806								
Zotu3129								
Zotu7341								
Zotu13678								
Zotu462				2		1		1
Zotu815								1
Zotu3236	1		1			2	9	
Zotu6933								
Zotu2146							2	
Zotu5960	1						1	
Zotu11246								
Zotu4439								
Zotu14439								
Zotu18030								
Zotu12586								
Zotu16863								
Zotu19808								
Zotu363		75			2	1	3	2
Zotu8285	1					1		
Zotu5761								
Zotu4873								
Zotu7884								
Zotu3662							1	
Zotu11068								
Zotu12715								
Zotu15117								
Zotu6878								
Zotu9854								
Zotu10431								
Zotu3230								
Zotu8164								
Zotu15034								
Zotu19427								
Zotu11179								
Zotu10953								
Zotu13988								
Zotu19340								
Zotu7241								
Zotu857	1							
Zotu2425								
Zotu292	2		2		1	2	8	6
Zotu2329								
Zotu9972								
Zotu445							1	1
Zotu14899								
Zotu18099								
Zotu6508								
Zotu17066								
Zotu19055								
Zotu12062							2	
Zotu16494								
Zotu10834								
Zotu14646								
Zotu3410							20	
Zotu9279								
Zotu9393								
Zotu5516								
Zotu11610								
Zotu2398					1			112
Zotu389	1	84		1	1	2		2
Zotu5039								
Zotu12727								
Zotu5802								
Zotu15802								
Zotu18952								
Zotu19418								
Zotu5200								
Zotu9010								
Zotu16669								
Zotu12702								
Zotu14739								
Zotu16681								
Zotu11721								
Zotu14572								
Zotu4846								
Zotu5031								
Zotu11354								
Zotu10041								
Zotu15331								
Zotu7551								
Zotu10865								
Zotu14837								
Zotu14237								
Zotu10844								
Zotu13263							13	
Zotu16179								
Zotu3479								
Zotu16607								
Zotu3894								
Zotu6460								
Zotu14340								
Zotu16234								
Zotu17905								
Zotu14265								
Zotu13446								
Zotu13742								
Zotu11887								
Zotu10729								
Zotu18563								
Zotu18192								
Zotu6795								
Zotu5596								
Zotu20045								
Zotu9547								
Zotu15172								
Zotu20528								
Zotu6554							1	
Zotu17410								
Zotu11938								
Zotu9367								
Zotu6972								
Zotu16136								
Zotu2215								
Zotu2932				88	2			
Zotu6729								
Zotu624	1		1			37	1	
Zotu4016								
Zotu4651							3	
Zotu3850								
Zotu4883								
Zotu5055			1					
Zotu9312							1	
Zotu4534								
Zotu8230								
Zotu3616		1						
Zotu4471		68						
Zotu13142								
Zotu2080					1	2		59
Zotu1977								
Zotu7482								
Zotu7547								
Zotu5715				1				
Zotu3589				1				
Zotu9282								
Zotu6700								
Zotu7433						1		
Zotu5131								
Zotu260	1				1		5	
Zotu780	2			1			3	83
Zotu14780								
Zotu15338								
Zotu15472								
Zotu818		62			1	2		
Zotu1990	2							
Zotu1510								
Zotu8088								1
Zotu16793								
Zotu11589								
Zotu20192								
Zotu2982						1	6	1
Zotu7074								
Zotu19293								
Zotu1507	1						3	
Zotu15565								
Zotu18345								
Zotu14774								
Zotu5304								
Zotu6917							1	
Zotu12862								
Zotu6934								
Zotu8802								
Zotu4402								
Zotu14645								
Zotu11440								
Zotu2065						11	1	1
Zotu13881								
Zotu2664	104							
Zotu16252								
Zotu7198							12	
Zotu14288								
Zotu20737								
Zotu4233								
Zotu19153								
Zotu5277								
Zotu11489								
Zotu9511								
Zotu3019								
Zotu3005								
Zotu8851								
Zotu14848								
Zotu7179								
Zotu18454								
Zotu16518								
Zotu20347								
Zotu3985							2	
Zotu13408								
Zotu3338								
Zotu8769								
Zotu9653								
Zotu2703								
Zotu4421								
Zotu9917								
Zotu12372								
Zotu14336								
Zotu9371								
Zotu18752								
Zotu11213								
Zotu12790								
Zotu5927								
Zotu19394								
Zotu12592								
Zotu7139								
Zotu20272								
Zotu4394								
Zotu4423								
Zotu18518								
Zotu5328								
Zotu725						1	1	
Zotu688		1	4				3	
Zotu227						1	3	1
Zotu3827								
Zotu13349								
Zotu1386							2	
Zotu2446								
Zotu12503								
Zotu2943								
Zotu5270								
Zotu7119								
Zotu6964								
Zotu7252							1	
Zotu6837								
Zotu16133								
Zotu11729								
Zotu17386								
Zotu11258								
Zotu19233								
Zotu2985								
Zotu20227								
Zotu11496								
Zotu6409								
Zotu10717								
Zotu14715								1
Zotu12260								
Zotu12035								
Zotu12024								
Zotu12558								
Zotu5181						1		
Zotu17087								
Zotu6648								
Zotu5909								
Zotu1187								
Zotu5099								
Zotu4988								
Zotu12320								
Zotu20178								
Zotu166	1		1	1			9	4
Zotu258		1	1				5	3
Zotu18310								
Zotu11737								
Zotu13233								
Zotu19321								
Zotu3204								
Zotu4618			1	1				
Zotu894	2					1	1	
Zotu19938								
Zotu2503					1			
Zotu8398								
Zotu19771								
Zotu4691								
Zotu8156								
Zotu11521	14							
Zotu14564	9							
Zotu109	3	3			1	21	15	2
Zotu809						2	1	
Zotu5214								
Zotu1207								
Zotu2112								
Zotu15926								
Zotu1798								
Zotu415					1		38	1
Zotu245			1				1	46
Zotu2556						1		
Zotu1257			1				3	
Zotu14440								
Zotu17420								
Zotu4303								
Zotu9943							1	
Zotu8546	1							
Zotu15101								
Zotu10077								
Zotu14658								
Zotu3585								1
Zotu9594								
Zotu19551								
Zotu13990								
Zotu16760								
Zotu2742							3	
Zotu13926								
Zotu1051	1						1	1
Zotu4575								
Zotu11994								
Zotu787	1							
Zotu19278								
Zotu5000								
Zotu15586								
Zotu11251								
Zotu15307								
Zotu4977								
Zotu8912								
Zotu10908								
Zotu14600								
Zotu8420								
Zotu7544							6	
Zotu4429								
Zotu5302								
Zotu3240								
Zotu7479								
Zotu1632								
Zotu8184								
Zotu12580								
Zotu8457								
Zotu17955								
Zotu20062								
Zotu5460								
Zotu15998								
Zotu16769								
Zotu17553								
Zotu17581								
Zotu8714								
Zotu6106								
Zotu16610								
Zotu8914						16		
Zotu228		28					1	94
Zotu832								2
Zotu994								
Zotu14182								
Zotu616					2			
Zotu1245								
Zotu3321								
Zotu2644								
Zotu16032								
Zotu20182								
Zotu9394								
Zotu14623								
Zotu14344								
Zotu20222								
Zotu4984								
Zotu10215								
Zotu9873								
Zotu18616								
Zotu6602								
Zotu3663								
Zotu4417								
Zotu9950								
Zotu10683								
Zotu14131								
Zotu19544								
Zotu10538								
Zotu18803								
Zotu13993								
Zotu12025								
Zotu10432								
Zotu8562								
Zotu13344								
Zotu2633								
Zotu18606								
Zotu6413								
Zotu11539								
Zotu12229								
Zotu18805								
Zotu8168								
Zotu11490								
Zotu14688								
Zotu15020								
Zotu17286								
Zotu17744								
Zotu14244								
Zotu14802								
Zotu16770								
Zotu11754								
Zotu20473								
Zotu4597								
Zotu13924								
Zotu19925								
Zotu9038								
Zotu19318								
Zotu8325								
Zotu3527								
Zotu3955								
Zotu14801								
Zotu15682								
Zotu14990								
Zotu16820								
Zotu18637								
Zotu19856								
Zotu18205								
Zotu11441								
Zotu15903								
Zotu12180								
Zotu17428								
Zotu4381								
Zotu12756								
Zotu14839								
Zotu16856								
Zotu20296								
Zotu14761								
Zotu20358								
Zotu5474			1					
Zotu5843								
Zotu16861								
Zotu10307								
Zotu17284								
Zotu3800								
Zotu1765			1					
Zotu1535								1
Zotu14867								
Zotu14686								
Zotu16265								
Zotu18248								
Zotu18463								
Zotu722								1
Zotu13611								
Zotu1303						1	1	
Zotu9098								
Zotu774	1							
Zotu6411								
Zotu2019	1						1	
Zotu5206								
Zotu9812								
Zotu501							1	
Zotu7602								
Zotu14796								
Zotu1291	1					13		2
Zotu690						1		
Zotu1906								
Zotu2438			1					
Zotu238				1	1	1	4	1
Zotu357				2	1	1	2	
Zotu16127								
Zotu20448								
Zotu6990								
Zotu18072								
Zotu2536								
Zotu2197						1		
Zotu1986								
Zotu4710								
Zotu1213	1							
Zotu998							1	
Zotu2601								
Zotu6529								
Zotu825		1						
Zotu19453								
Zotu13137								
Zotu18901								
Zotu7168								
Zotu11286								
Zotu19822								
Zotu7403								
Zotu18515								
Zotu3956			1					
Zotu19951								
Zotu10880								
Zotu20726								
Zotu6317								
Zotu12092								
Zotu15672								
Zotu8555								
Zotu5616								
Zotu18010								
Zotu11540								
Zotu12365								
Zotu7080								
Zotu6358								
Zotu11546								
Zotu13639								
Zotu3510								
Zotu5506								
Zotu18755								
Zotu9938								
Zotu11144								
Zotu10892								
Zotu13839								
Zotu11102								
Zotu5112								
Zotu536								
Zotu5844								
Zotu3109								
Zotu3101								
Zotu16002								
Zotu10797								
Zotu10767								
Zotu7507								
Zotu7059								
Zotu7840								
Zotu7815								
Zotu1844								
Zotu11173								
Zotu20195								
Zotu511								
Zotu2172								
Zotu4957								
Zotu19583								
Zotu5634								
Zotu10377								
Zotu4155								
Zotu905								
Zotu10178								
Zotu15148								
Zotu19023								
Zotu12378								
Zotu15807								
Zotu606								
Zotu4180								
Zotu4848								
Zotu12832							5	
Zotu20445								
Zotu6128								
Zotu14996								
Zotu7707								
Zotu12989								
Zotu20304								
Zotu16660								
Zotu13969								
Zotu3083								
Zotu7350								
Zotu3076								
Zotu3932					1			
Zotu4031								
Zotu17415								
Zotu619		1			1	1	5	
Zotu7369								
Zotu2711							1	
Zotu4616								
Zotu2190							1	3
Zotu18877								
Zotu15524								
Zotu7264								
Zotu11358								
Zotu17640								
Zotu126	1	50	2	2			10	5
Zotu8354								
Zotu2037								
Zotu12881								
Zotu3057								
Zotu17541								
Zotu3077							1	
Zotu11211								
Zotu4407					1			
Zotu4730								1
Zotu4304								
Zotu12889								
Zotu20649							2	
Zotu19033								
Zotu19755								
Zotu18914								
Zotu20538								
Zotu19602								
Zotu18624					1	1		
Zotu15658								
Zotu18937								
Zotu6540								
Zotu11807								
Zotu17871								
Zotu11375							1	
Zotu16148								
Zotu13074								
Zotu13425								
Zotu7802								
Zotu7804								
Zotu10089								
Zotu2269		1						
Zotu8673								
Zotu2401							1	
Zotu2871							1	
Zotu3748								
Zotu20433								
Zotu19379								
Zotu10634								
Zotu7770								
Zotu14497								
Zotu16347								
Zotu4693								
Zotu1571	1							
Zotu2405			1				3	
Zotu7830								
Zotu6753								
Zotu8443		1						1
Zotu17431								
Zotu7539								
Zotu14734								
Zotu14438								
Zotu13325								
Zotu7943								1
Zotu17085								
Zotu17305								
Zotu7169							1	
Zotu5572								
Zotu8969								
Zotu9555								
Zotu12201								
Zotu11640								
Zotu19597								
Zotu17668								
Zotu8403							1	
Zotu13096							1	
Zotu17857								
Zotu9752								
Zotu17779								
Zotu11565								
Zotu17302								
Zotu14502								
Zotu8978								
Zotu14334								
Zotu4795								
Zotu4512								
Zotu10087					1			
Zotu9549								
Zotu5343								
Zotu9947								
Zotu17442								
Zotu2141		31	1				1	
Zotu13763								
Zotu5633								
Zotu8032								
Zotu10182								
Zotu11364								
Zotu4577								
Zotu16491								
Zotu2162						1		
Zotu16131								
Zotu4969								
Zotu5959								
Zotu13295								
Zotu18948								
Zotu12843								
Zotu19834								
Zotu11626							1	
Zotu17918								
Zotu6066								
Zotu8149								
Zotu6962								
Zotu14248								
Zotu15560							1	
Zotu5949								
Zotu14213								
Zotu14667				1				
Zotu12926								
Zotu17311								
Zotu9841								
Zotu10568								
Zotu4011								
Zotu17377								
Zotu4253								
Zotu4224								
Zotu14036								
Zotu9819								
Zotu20672								
Zotu12038								
Zotu14357								
Zotu15200								
Zotu13051								
Zotu15885								
Zotu13102								
Zotu14080								
Zotu16883								
Zotu8917								
Zotu14198								
Zotu12032								
Zotu12426								
Zotu2260		70	1					
Zotu3004			1					
Zotu10290								
Zotu14254								
Zotu20591								
Zotu6316								
Zotu17572								
Zotu15171								
Zotu8845						14		
Zotu19154								
Zotu8121								
Zotu3332						1		
Zotu4562								
Zotu14442								
Zotu11123								
Zotu20255								
Zotu12982								
Zotu5088							1	
Zotu19954								
Zotu2091			2					
Zotu7522								
Zotu7455								
Zotu6257								
Zotu12829								
Zotu8608								
Zotu6314								
Zotu3282								
Zotu13387								
Zotu14202								
Zotu16291								
Zotu13028								
Zotu10320								
Zotu10580								
Zotu16679								
Zotu1841	1					23		
Zotu12595								
Zotu19498								
Zotu8612								
Zotu18902								
Zotu12029								
Zotu10250								
Zotu18220								
Zotu12758								
Zotu11405								
Zotu12918								
Zotu9645								
Zotu12643								
Zotu15363								
Zotu7390								
Zotu11665								
Zotu10406								
Zotu191	2	66	1		2		4	3
Zotu18049								
Zotu3866						1		
Zotu7640								
Zotu10143								
Zotu1440				1		1	1	
Zotu13766								
Zotu11050								
Zotu17021								
Zotu847	2				1	21		
Zotu4040								
Zotu3178								
Zotu15112								
Zotu2082								
Zotu8155								
Zotu6347								1
Zotu15653								
Zotu9898								
Zotu4856								
Zotu5228								
Zotu2012								1
Zotu6173								
Zotu4067								
Zotu9508								
Zotu13750								
Zotu16536								
Zotu14730								
Zotu1468								
Zotu4967								
Zotu335	1	2		43		3	5	
Zotu11370								
Zotu468						11	4	57
Zotu4707						31		
Zotu6955								
Zotu11006								
Zotu16716								
Zotu2841							1	3
Zotu9606								
Zotu11209								
Zotu9737					1			
Zotu14300			1					
Zotu13148								
Zotu4965								1
Zotu3560								1
Zotu15659								
Zotu9714								
Zotu10906								
Zotu876	1						1	1
Zotu14641								
Zotu8458							1	
Zotu15715								
Zotu4438								
Zotu10045								
Zotu17558								
Zotu19143								
Zotu3861						1		1
Zotu14530	1							
Zotu11634			1					
Zotu7112					2		1	
Zotu9328								
Zotu12096								
Zotu8300								
Zotu7564								
Zotu16912								
Zotu10935								
Zotu8464								
Zotu3436								
