ID	hp_f_cd_1	hp_f_cd_2	hp_f_cd_3	hp_f_cd_4	hp_f_cd_5	hp_f_cd_6	hp_f_cd_7	hp_f_cd_8
Zotu5749	3	4	10	25	23	4	15	5
Zotu605	144	116	121	288	483	38	180	189
Zotu968	87	113	63	154	267	29	104	137
Zotu296	316	284	208	567	1127	87	393	611
Zotu5294	6	8	8	11	50	2	13	14
Zotu5841	5	5	9	9	6	2	5	17
Zotu6402	12	12	3	18	20	1	11	9
Zotu5152	1	4	2	3	96	2	3	1
Zotu2403	7	7	11	22	127	3	24	58
Zotu4485	3	9	9	9	86	3	9	26
Zotu7695	2	3	4	4	44		6	11
Zotu8101	3	4	2	1	19		5	6
Zotu17870	3	1	4	2	5	1		3
Zotu13896	5	7			1			
Zotu4513	15	23	9	6	8	5	5	8
Zotu14380	4	3	2	1	12	1	2	5
Zotu2545	24	26	48	22	27	5	18	19
Zotu4505	14	17	28	4	13	5	3	3
Zotu11119	5	2	1		7			
Zotu12433	1		6	9	2		3	3
Zotu17145	1		7	3		3		1
Zotu5671	7		18	2	4	5	2	1
Zotu17898		1	2	1	2			
Zotu13706	1		2					
Zotu17893	1							
Zotu8837	10	3	5	4		1		1
Zotu6751	8	1		9	1	2		
Zotu8610	3	2	9	2		3	1	1
Zotu8893	8		3	1	3	8		5
Zotu19657	1		2					
Zotu18017	4							
Zotu7826	18	1	8	1	2	5	2	1
Zotu14169	4		2		1	1	2	
Zotu13698	6	1	6		1	3		1
Zotu9501	5	2	8	1	9		1	6
Zotu12850	8	2			2			2
Zotu16671	3		2	2	1			
Zotu14243	2	1		1		1		
Zotu19149	1			3				
Zotu20240	19		8				1	
Zotu2365	25	2	65	7	24	34	8	20
Zotu1148	62	15	200	16	35	67	13	25
Zotu5035	2	5	2	5		5	2	2
Zotu14681	4		5	1	2	2		1
Zotu17988	2			1	3	1	4	
Zotu2284	37	19	51	26	18	19	23	26
Zotu3890	31	10	27	10	30	7	8	18
Zotu2796	43	23	57	53	45	29	22	9
Zotu6125	17	4	18	18	20	4	4	14
Zotu1131	99	56	170	55	130	98	38	33
Zotu2905	76	100	69	238	227	41	141	168
Zotu17014	37	22	32	38	50	13	12	35
Zotu13475	21	15	28	29	49	8	25	27
Zotu15630	23	1	23	14	13	9	10	10
Zotu19923	30	24	34	30	25	8	18	28
Zotu16512								
Zotu2496	2	1				2	3	
Zotu4445	3	4	1	1		2	1	
Zotu4440	3			1				
Zotu18107	1	1						1
Zotu5026	1			2	1			1
Zotu7193								
Zotu7769	1							
Zotu12189		1		1			1	
Zotu18329		1						
Zotu11256		1	5					
Zotu14176		2						
Zotu18929		2						
Zotu4123	1	5	1	4	1	1		
Zotu4708	2	5	14	1	6		5	2
Zotu5901	6	1	3	4	3		3	3
Zotu13771								
Zotu12783		2			2		1	1
Zotu15966								
Zotu7936			1					
Zotu13326								
Zotu19503								
Zotu2165		5		1	5	6		
Zotu5876	1		2				1	
Zotu16570								
Zotu853	2		2					2
Zotu8138	2	1					1	
Zotu11967								
Zotu13644								
Zotu11879								
Zotu15546								
Zotu19558								
Zotu20581								
Zotu13493								
Zotu15318								
Zotu11996								
Zotu12111		2	3		1			
Zotu3822					3			
Zotu569				1				1
Zotu2939	1			1				
Zotu216	2			1				3
Zotu16828								
Zotu15906		1						
Zotu2903			2	1	1	3	2	1
Zotu743	5		1		3	4		
Zotu4022				1				1
Zotu7009			1					
Zotu5049			2				1	
Zotu465	26	16	33	24	19	15	8	25
Zotu1680	12		5	5	9	8	3	9
Zotu2395	8	2	4		4	1		3
Zotu16239								
Zotu19201				1	1			
Zotu14331								1
Zotu13886								
Zotu7773	4	3		1	1			
Zotu8461				2			3	1
Zotu9352			2		3			1
Zotu5180	16		6	6	7	2	3	10
Zotu3337	4	4	6		8	4	3	2
Zotu9303	3	1	2		3	6		2
Zotu7426	1		1		13			
Zotu1781	28	35	33	19	20	14	30	12
Zotu14099	3	3		1	3		1	
Zotu3554	2	5	4		4	7		1
Zotu15491			1	3				
Zotu12556								
Zotu11355			2		2			
Zotu19560			1	1			2	1
Zotu1089			2	1	1			1
Zotu1120		1						
Zotu541		1				2		1
Zotu94			1					
Zotu197								
Zotu1429	3							
Zotu6139		2	3				1	
Zotu16835								
Zotu18302		1						
Zotu19166	1							
Zotu155		1		1	1			1
Zotu17237		1		1				
Zotu12716		1		3		1		1
Zotu758			2					
Zotu391	3		3	1		1	1	1
Zotu565				3	1		4	2
Zotu1136	3	1	8	7	4		6	5
Zotu2018	4	3	9	6	1	4	4	2
Zotu3564			1					
Zotu2509								
Zotu2341								
Zotu3135	1	4			2	1		5
Zotu11986								
Zotu9224								
Zotu1502	1	1	1			1		
Zotu10309					1			
Zotu12707								
Zotu15341								
Zotu15393								
Zotu11961								
Zotu12599								
Zotu6553								
Zotu19464			1					
Zotu2272		2	2		2		1	1
Zotu3258		3		3	2	1	1	1
Zotu19731								
Zotu10093	3	8	4	7	3	6	4	4
Zotu12745				1				
Zotu9086				4				1
Zotu12288	1				1			
Zotu19372				1	1	1		
Zotu16125								
Zotu16160								
Zotu10402								
Zotu11316								
Zotu16783								
Zotu5097					1	1		1
Zotu15256					1		1	
Zotu5624	1			2				
Zotu8997	1		3	2		1	2	
Zotu11598				1				
Zotu19669				1				
Zotu4894		1		1	2	1		
Zotu2010								
Zotu2865								
Zotu3902								
Zotu5777								
Zotu2719								
Zotu8126								
Zotu9172								
Zotu8388								
Zotu7046	1	1		1				
Zotu8943								
Zotu4606							1	
Zotu20349								
Zotu9775								
Zotu3186								
Zotu20185								
Zotu10900								
Zotu5683								
Zotu5742								
Zotu7599								
Zotu7283								
Zotu5952								
Zotu5885								
Zotu6525								
Zotu9362								
Zotu9497							3	
Zotu491	1	1	4	2	1	1	2	3
Zotu8076		1						1
Zotu13072					5			
Zotu18500				2				
Zotu20541	1		1					1
Zotu16740					1			3
Zotu6336						1	1	5
Zotu18129								
Zotu19437		3	3	2	3	3	3	
Zotu4593	4	1	1	4	2			
Zotu8907								
Zotu7368		1		1	1	3		
Zotu8582								
Zotu7575		1	2	2				2
Zotu1460								
Zotu5991	2	4		2	2			1
Zotu1679	3	1	1	6	2	2	1	1
Zotu11039	4		2	6			1	
Zotu10027			1	5		3		2
Zotu9746	19	16	2	10	7	8	10	15
Zotu16858					1			3
Zotu19454								
Zotu17841								
Zotu664			1					
Zotu49	10	14	5	6	6	12	5	20
Zotu82	1	5	2	5	3	5	1	1
Zotu654		1	1		4	1		
Zotu103	1	5		2		5		4
Zotu17960		1			1	1		2
Zotu6272					1	1		
Zotu14924								
Zotu2966	2	14		1		3	2	7
Zotu10346								
Zotu6188	1			2	1	1		4
Zotu11431								1
Zotu7623								
Zotu1771		3						
Zotu1441		1			3	4		4
Zotu15592								
Zotu20762								
Zotu11261								
Zotu18689								
Zotu19627								
Zotu14468		5	4	8	2	1	6	5
Zotu16140	1			2				1
Zotu7691	1			4	1		3	
Zotu13262				2				
Zotu5381	3	2	1		3	3	2	
Zotu6590		2	2	3	3			
Zotu5405	1	2		1			8	
Zotu3032	3		8	10	6	2	1	1
Zotu9698	8	1		1				
Zotu7184	1	1			4			1
Zotu14452	1	2						1
Zotu10486	1	2	1	2				
Zotu13827						1		
Zotu1127								
Zotu2048								
Zotu15255	1		1					
Zotu8162	2	2	4	6	2			2
Zotu11029			3			2		
Zotu19038	2		9	3	2		1	
Zotu4240	6				1		1	2
Zotu19694	2							
Zotu5	43	62	37	32	25	39	25	110
Zotu14	28	30	17	22	20	7	16	52
Zotu8884								
Zotu17693								1
Zotu16573								
Zotu17353								
Zotu6517								
Zotu7931								
Zotu10484								
Zotu3315								
Zotu11613								
Zotu964			1					
Zotu2706								
Zotu5298								
Zotu16596								
Zotu8758								
Zotu10121								
Zotu6138								
Zotu7227								
Zotu13200								
Zotu3173								
Zotu6672								
Zotu7099								
Zotu2518								1
Zotu3207								
Zotu5170								
Zotu899	4	7		1		4	2	
Zotu8850	1							
Zotu19600		1						
Zotu17525								
Zotu18427				2				3
Zotu11480	4		1	1		4		2
Zotu879	1	5		1	1			2
Zotu3449	14	12	2	13	6	13	12	32
Zotu18381	1	3	3					1
Zotu28	2	3	4	2	8	2	2	6
Zotu5790	1	1						2
Zotu500			2	1				
Zotu15019		8	2	5	6	3		1
Zotu13944								
Zotu1001					1		1	1
Zotu10123								
Zotu6163								
Zotu14189	1				2		1	
Zotu3008								
Zotu9468								
Zotu7663		1						
Zotu8243								
Zotu13366			1			1		
Zotu20170		1						
Zotu18332		2				2		4
Zotu12769			1					
Zotu10277	5	4	2		1		3	2
Zotu9500				1		2	1	
Zotu6320					1	1	3	2
Zotu14501	1						1	
Zotu8275		1	6	2			4	1
Zotu9853			2	1	2			
Zotu13324				1		1	1	2
Zotu19069	1					2		
Zotu15874		1	2	2		1	1	
Zotu16240		1		1	6		1	
Zotu14936		5	10	4	8	6	6	
Zotu17726	6	1	3	2	1	3	1	4
Zotu3736	5	2	2	7		2	2	
Zotu5059	3	2	8	3	1	3	5	
Zotu16451	4	2		1		1	1	1
Zotu8176		1	3	3	1		1	
Zotu17587	4							
Zotu7582								
Zotu16041								
Zotu12608					1	2		
Zotu20000				1				
Zotu1848								
Zotu131								
Zotu20424								
Zotu9105								
Zotu19903								
Zotu17736								
Zotu53	45	71	26	38	30	34	32	107
Zotu20090								
Zotu1081	2							
Zotu5117								
Zotu3463		3			2	1	1	
Zotu3281								
Zotu3093			1					
Zotu10879								
Zotu189	1				1			
Zotu4605	4		1		2			3
Zotu1524	11	1	2	1	3	4	4	7
Zotu6992			1	1				1
Zotu15938			1					
Zotu7255	2	4	5	5	8	2	6	5
Zotu17209	10	11	20	18	22	5	16	18
Zotu1226	207	232	260	258	202	129	226	276
Zotu11744	23	14	17	20	4	9	13	12
Zotu5438	3	4	1		3			
Zotu16674	3		6	4	2	2	4	3
Zotu15174	1						2	
Zotu15100	6	10	5	3	5	4	5	4
Zotu8694	1		2					1
Zotu2936	7	1	1					2
Zotu8979								
Zotu20706								
Zotu6280		1						
Zotu6502	1							
Zotu20286								
Zotu4645	16	12	12	18	13	18	24	17
Zotu8424	7	3	5	5	4	1	2	5
Zotu17753	1			4			1	7
Zotu8319	9	11	4	16	5	8	7	16
Zotu12432	1	3	2	3	1	4	1	4
Zotu16632	1	6	9	12	6	4	4	4
Zotu8028	15	14	21	13	16	10	8	23
Zotu6277	24	55	47	54	36	19	36	56
Zotu14106	1	2	1	9	1		1	3
Zotu16524	3	10	5	8	1		1	5
Zotu3680	4	8	9	37	8	4	7	4
Zotu8199	17	7	3	36	10	16	22	9
Zotu7265	5	3	5	40	13	6	10	14
Zotu9238					1	1		6
Zotu9563		3		2	7	2	1	4
Zotu1743	6	12	13	37	9	1	5	13
Zotu14933				1				
Zotu5129	11	9	18	17	17	18	8	7
Zotu5327	9	19	9	16	16	12	8	43
Zotu14699	7	18	6	23	4	7	6	5
Zotu14443	10	9	12	24	18	8	9	17
Zotu12065					1			
Zotu13655	1		2					
Zotu20	8		3				1	1
Zotu2970		3		1		1		1
Zotu3106	6	3			4		1	1
Zotu3361	25	24	19	21	18	20	7	28
Zotu6267	4	12	5	11	10	3	9	12
Zotu1287	34	21	10	65	41	14	22	27
Zotu1504	29	29	18	37	34	19	15	53
Zotu2739	7	24	8	24	21	13	12	38
Zotu9041	18	7	6	27	12	2	12	11
Zotu20419	1	1	1	11	7	1	5	1
Zotu11360	20	25	26	22	15	20	21	28
Zotu96	156	232	198	285	205	117	170	171
Zotu172	116	154	177	236	181	95	203	124
Zotu18581		1				1		
Zotu6179	5	9	5	5	9	2	3	8
Zotu723	2	7	3	2	3	4	3	1
Zotu17005								
Zotu10	1955	2480	1756	3080	2033	1652	2765	2548
Zotu95	331	327	303	416	229	251	336	402
Zotu9319	69	130	59	105	54	88	85	73
Zotu5940	44	93	55	104	95	34	65	66
Zotu8379	73	43	86	87	70	26	45	42
Zotu5293	8	5	2	4		5	2	
Zotu13869			2			2	2	
Zotu19906	3	3	1	3	2	3	1	9
Zotu395	101	27	50	13	19	27	9	39
Zotu2606	6	4		5	5	4	3	3
Zotu11373		3		3				
Zotu11406	2	4	1	5	4	3	1	
Zotu20267							1	
Zotu838	151	102	202	80	81	60	121	113
Zotu2967	39	20	27	18	6	8	22	29
Zotu18562						1		
Zotu20318	1	4	4	1	4		3	2
Zotu5654		1		2				
Zotu18	1325	1125	1363	1683	1013	836	1152	1305
Zotu85	351	415	425	534	289	243	362	446
Zotu2007	43	48	31	125	59	58	49	88
Zotu9931	5	9	4	6	4	4	1	13
Zotu4655	11	7	3	18	7	2	7	11
Zotu11072		2	1			1	1	
Zotu6989								
Zotu17093	2	15	15	15	4	10	9	9
Zotu18162	2	12	1	8	4	11	11	8
Zotu848	10	6	10	9	7	17	12	17
Zotu903	34	29	40	30	28	38	37	21
Zotu6033	12	20	26	36	15	17	14	22
Zotu11	1	2		1	1	1	2	2
Zotu20243								
Zotu1724								
Zotu75			1					
Zotu651								
Zotu142		3						
Zotu207								
Zotu140		1						
Zotu5033								
Zotu756	2	4	1	1	3	1	3	2
Zotu20727								
Zotu14722								
Zotu20716	2							4
Zotu1129								
Zotu8341								
Zotu18213								
Zotu488			2					
Zotu42	1				6	1		3
Zotu1268			1	1	1			
Zotu11533								
Zotu14547								
Zotu6757								
Zotu15258	104	96	118	128	74	56	57	114
Zotu92	525	387	701	369	493	344	399	657
Zotu2846	10	23	43	25	35	18	9	18
Zotu378	112	78	142	130	100	72	105	167
Zotu13661	2	9	12	2	4	2	2	5
Zotu933	3	7		6		10		5
Zotu13381	7	15	8	18	4	16	6	15
Zotu13117	3	7	4	19	3	11	3	4
Zotu16527	13	17	19	17	10	4	13	35
Zotu69	18	30	13	46	24	39	9	34
Zotu4342	9	13	9	26	6	15	5	16
Zotu8488	7	14	7	23	13	1	5	7
Zotu539	264	243	312	313	215	176	175	287
Zotu1622	50	57	47	56	58	32	47	86
Zotu9419								
Zotu6633			2		1		3	
Zotu17650							2	
Zotu10764		1	2					
Zotu15342								
Zotu5452			1					1
Zotu17480								
Zotu14880				1				1
Zotu11536								
Zotu11587								
Zotu12485								
Zotu19556								
Zotu20102								
Zotu17718				1				1
Zotu13153								1
Zotu15475	1							
Zotu6887								
Zotu16818	4	14	6	15		4	11	6
Zotu17080					1			
Zotu17331			3					
Zotu11022	1	2	2	10	2	2		2
Zotu13581	1			3		1		3
Zotu16931			1	2	5	3	2	
Zotu12146			3	4			1	5
Zotu11752	3	3		1	1	1		
Zotu3014	2	2		1			5	
Zotu5424	4		3	7		2		2
Zotu20731			2	4		2	2	
Zotu353	2		3	4	4	6	2	9
Zotu618	9	1	1	4	11		1	3
Zotu2357			1	1				2
Zotu1835								
Zotu6475	3	1		1	2	2	2	4
Zotu13542	3	1	3		2	2	2	
Zotu14233			2	2	1			
Zotu11171		2						
Zotu4434	7	17	17	19	13	13	14	17
Zotu974	23	20	12	21	32	7	15	21
Zotu3561	2	5	7	1	1	3	7	1
Zotu965	12	10	30	27	16	6	16	13
Zotu7364	3	8	8	14	7	3	8	21
Zotu10064								
Zotu4309	4		1		2		1	1
Zotu11516	13	24	17	14	8	10	19	15
Zotu5669	1		3	2	4	2	3	3
Zotu15930						1		
Zotu14029	8	7	13	16	11	5	10	13
Zotu12305								
Zotu5427		2		3		1	1	3
Zotu7791							1	2
Zotu7494								1
Zotu18566					2			
Zotu17505								
Zotu30				1	2	2		
Zotu20743						3		
Zotu16639								
Zotu11851								
Zotu11975								
Zotu19756								
Zotu225	13	4	10	15	10	12	2	7
Zotu15589		1						
Zotu9304		3					1	
Zotu14962		1		1	2			
Zotu15325								
Zotu10698	2	1						
Zotu9104	3	2	2		2		2	
Zotu11685								1
Zotu15708				1				
Zotu17121	1					1		
Zotu18406								
Zotu17629		1						4
Zotu7792								
Zotu17993								
Zotu1967								
Zotu6987								
Zotu8338								
Zotu3300	4							
Zotu17453								
Zotu16014	1	1		1				1
Zotu16197					1			
Zotu14102		2	1				1	
Zotu7003	1			2	3			
Zotu18456	2					3		
Zotu19053	1		1		1			
Zotu1803				1			1	
Zotu17395	2			1		2		
Zotu9056		1					3	
Zotu20824								2
Zotu15563				2				1
Zotu20224								
Zotu20378	1	1						
Zotu3013	1	1						
Zotu5243		1			1			
Zotu10130					1	1		
Zotu739	2	4	3	2	6			2
Zotu5022								
Zotu17	1	5	4	3	2	5	4	6
Zotu10610								
Zotu1228	1	3		2	1	1	1	1
Zotu4361								
Zotu15320						1		
Zotu4573								
Zotu5377								
Zotu8872	1	2						
Zotu16715								
Zotu17391								
Zotu4644	4		3			5		1
Zotu9866		5	7	2	2	3	2	1
Zotu570								
Zotu1272								
Zotu2226								
Zotu499								
Zotu148		5						
Zotu5914								
Zotu11774								
Zotu4218	1							
Zotu17875								
Zotu18143								
Zotu5792	1		2	1	1			3
Zotu8151								
Zotu16474								
Zotu17634								
Zotu7523								
Zotu16500						2	1	
Zotu18178								1
Zotu18619								1
Zotu3050								
Zotu14908		3						
Zotu15987							2	
Zotu12853	17	14	41	33	23	18	6	9
Zotu5789	65	73	48	171	248	19	106	151
Zotu4632	11	6	6	42	6	6	15	12
Zotu18918	7	3	1	9	6	1	9	1
Zotu8057	42	24	69	16	34	21	3	17
Zotu19416		1		3	1	3	4	2
Zotu13994	4	3		5		1	6	1
Zotu16739	4	3	7		5	2	3	
Zotu17786		2		1		1	3	4
Zotu20056	1				1			
Zotu20412				1	3	3		1
Zotu16187	8		1	5				1
Zotu15216		6	5		1	2	1	5
Zotu14109	4	5	1	5	4	1	2	
Zotu16589	3	4	9	7		4	3	2
Zotu8615	5	11	8	13	4	1	12	7
Zotu8674	16	10	14	24	7	5	10	15
Zotu16563			2					1
Zotu6780		1	2	2	1		3	2
Zotu15797								
Zotu18253				1				
Zotu12857			3		3			2
Zotu18166								
Zotu4045								
Zotu6789								
Zotu6398	1		2	1		1	1	
Zotu20682								
Zotu13154	1			2				
Zotu20814			2	1				2
Zotu7916					1		1	
Zotu14391	1		3					
Zotu10792			1		2			1
Zotu16692		1						
Zotu14387				1		1		
Zotu18005								
Zotu19380								
Zotu10480				2		1		
Zotu7070	1		1	2	1	2	1	
Zotu4815	1				1			
Zotu7085		2					1	
Zotu6416							2	
Zotu6234					1			
Zotu11048	4	3	1					
Zotu17601								
Zotu4744		1				1	1	1
Zotu14257				1	1	1		
Zotu13512	1	1				1		2
Zotu7445	3			5				2
Zotu16813			1					
Zotu13092				4				1
Zotu9657								
Zotu16594								
Zotu16404								
Zotu17327								
Zotu13903			1			1		
Zotu17923								2
Zotu20084								
Zotu19964								
Zotu20407					2	1		
Zotu13513						1		
Zotu4913	3			6		2	3	
Zotu710	4	5	9	8	8	14	9	4
Zotu5809		1	1		2	1	3	
Zotu16756		2		3		1		
Zotu17332								
Zotu18025								
Zotu18152	1					1		2
Zotu20323			1					
Zotu3672								
Zotu5883								
Zotu17664								
Zotu18229								
Zotu6588								
Zotu7438								
Zotu15794								
Zotu19892								
Zotu15396								
Zotu16387								
Zotu17161								
Zotu19773								
Zotu20394								
Zotu19408								
Zotu20199								
Zotu20024								
Zotu20756								
Zotu9872			3					
Zotu10784								
Zotu12386								5
Zotu14303								
Zotu4942			2	1	6	4		
Zotu10750								
Zotu18217								
Zotu579			1					
Zotu8889								
Zotu3372								
Zotu12629		1						
Zotu14368								
Zotu1706	3	1	5	6	5	3	2	16
Zotu2553		1						
Zotu12784					2			
Zotu14513								
Zotu18956								
Zotu5047								
Zotu14149								
Zotu7090					1			
Zotu412	16	18	13	33	9	18	25	11
Zotu19783								
Zotu20205								
Zotu17630								
Zotu9276								
Zotu5924						2		4
Zotu16341								
Zotu8114								
Zotu3642		1		1	1	1		
Zotu9117	1			2		1		
Zotu12770				2		1		
Zotu16867								
Zotu17513								
Zotu10550								
Zotu11433				3				
Zotu5951	2	2			5			
Zotu13618	1					1		
Zotu8014								
Zotu20543								
Zotu5859			1					
Zotu16721	1	1		1			1	
Zotu20684								
Zotu15601								
Zotu15973								
Zotu6762								
Zotu14403								
Zotu9116								1
Zotu12851								
Zotu13734								
Zotu10336								
Zotu20094	1							
Zotu1280								
Zotu8807								
Zotu7677						2		1
Zotu8882								
Zotu3035								
Zotu5607								
Zotu3739	5	1	4			2		1
Zotu20729								
Zotu13807	1					1		
Zotu18485								
Zotu8137	1							
Zotu16264								
Zotu15980								
Zotu17224								
Zotu3519	4		1					
Zotu5061	1				1			
Zotu10740					7			
Zotu14498								
Zotu16229		1				1		1
Zotu11816								
Zotu20011		1						
Zotu13427								
Zotu16145								
Zotu15014								
Zotu7270								
Zotu17997				2				
Zotu15446								
Zotu17511								
Zotu17288								
Zotu15894								
Zotu12878								
Zotu18340								
Zotu18657								
Zotu8475		2						
Zotu7565					1			
Zotu17260								
Zotu12807								
Zotu14635								
Zotu15017								
Zotu11132								
Zotu10151								
Zotu20574								
Zotu19429								
Zotu16205								
Zotu14648							1	
Zotu6682								
Zotu15542								
Zotu6479								
Zotu5641						1		
Zotu10852								
Zotu18969								
Zotu7888								
Zotu3197				1		2		
Zotu11707								
Zotu490	8	2	3	3	10	5	2	5
Zotu11900								1
Zotu3407		2					3	
Zotu12476								
Zotu15054								
Zotu16366								
Zotu7926		2			4		1	
Zotu10595								
Zotu10787								
Zotu7102		3						1
Zotu10385								1
Zotu18414								
Zotu8383								
Zotu11257					4			
Zotu7021			1					
Zotu12248								
Zotu9507								
Zotu13938								
Zotu6213	2		1	1				
Zotu5903					1			
Zotu16047								
Zotu7114								
Zotu10992		1					2	
Zotu4335			5			1		
Zotu13049								
Zotu18622							1	
Zotu19829								
Zotu5503		4	1					
Zotu15476								
Zotu18682								
Zotu13347								
Zotu15620								
Zotu11481								
Zotu14088								
Zotu5074						1		
Zotu19927								
Zotu17089								
Zotu3855					3	1		1
Zotu11046								
Zotu20087								
Zotu13255			1	2				1
Zotu3987			1				5	
Zotu4092		4	5	3	1		1	
Zotu7968								
Zotu6572		2	1				1	
Zotu2115	2	2		1		3	4	
Zotu12587								
Zotu14372							1	
Zotu10131								30
Zotu7562								2
Zotu15202								
Zotu19238								
Zotu7357				1				
Zotu17738								
Zotu18115								
Zotu2486	12	6	4	4	17	4	1	7
Zotu12069								
Zotu16727								
Zotu6265		2						
Zotu18379								
Zotu5481								
Zotu2379		3	1				1	
Zotu11927								
Zotu14574								
Zotu10430						1		
Zotu15195								
Zotu16102								
Zotu1789	29		11	1	11	13	1	4
Zotu2064	6	3	2	5	8	2	1	1
Zotu20303							3	
Zotu16558								
Zotu8838			2				4	
Zotu5578								
Zotu17383		2						
Zotu18499	2							
Zotu14217								
Zotu20217								
Zotu5623								
Zotu17559								
Zotu7605	1	11	3				2	
Zotu10686		4	24		4		2	
Zotu20329			3					
Zotu1767					1			
Zotu4003						2		
Zotu11547					1			
Zotu19433						4		
Zotu15939								
Zotu14520	2	2	2					2
Zotu20849	2							
Zotu5330	2						2	
Zotu13093					1		2	
Zotu6046			1					
Zotu8218			6					
Zotu10030								
Zotu10829	1							
Zotu3777	2							4
Zotu8663			4					
Zotu10615				1	1		2	
Zotu16585				3				
Zotu12169								
Zotu15245								
Zotu5518								
Zotu11152								
Zotu2649						1		
Zotu16386								
Zotu9078								
Zotu11385								
Zotu17499								
Zotu16424								
Zotu14863			3		3		1	
Zotu12157								
Zotu13455								
Zotu4178								
Zotu6610								
Zotu7612	1		1	1		3		
Zotu15328								
Zotu16731								
Zotu18980								
Zotu16302								
Zotu20278								
Zotu11449								1
Zotu5271			5					
Zotu14992								
Zotu19738							3	
Zotu14960							1	
Zotu17700								
Zotu18674								
Zotu2292		2	4		1	6	1	
Zotu12405								
Zotu15224								
Zotu13584							1	
Zotu12895				2				
Zotu19018								
Zotu18625								
Zotu17268				1				
Zotu17455								
Zotu18853								
Zotu16510								
Zotu14045								
Zotu16199								
Zotu12176								1
Zotu11297						2		
Zotu10161								
Zotu17567								
Zotu20485								
Zotu8091				1				
Zotu11537						4		
Zotu906								50
Zotu2828							1	
Zotu14666								
Zotu15497								
Zotu18242								
Zotu5462								
Zotu9363								
Zotu4235			4		1		4	
Zotu4398								
Zotu14822								
Zotu9741			4	1	1			
Zotu10059	1				1		1	
Zotu10571								
Zotu12578								
Zotu12994								
Zotu17809								
Zotu11878								
Zotu3283								
Zotu10308								
Zotu15789								
Zotu5385								
Zotu18079								
Zotu18887								
Zotu10604								
Zotu14469								
Zotu17965								
Zotu18769								
Zotu20468								
Zotu20171								
Zotu16718								
Zotu4462			1	1			2	2
Zotu4787		2		8	4			
Zotu19325					1			
Zotu17175								
Zotu18779								
Zotu17392								1
Zotu7035								
Zotu11732						1		
Zotu7754						1		
Zotu9739				1				
Zotu15454				1				
Zotu7061								
Zotu1457			5	9	3			1
Zotu15324								
Zotu15712								
Zotu6346	2		3		1	2		
Zotu15956					2			
Zotu17426		1						
Zotu3265								2
Zotu8454			1					
Zotu14892								
Zotu15006								
Zotu13928								
Zotu16418								1
Zotu10211								
Zotu13256								
Zotu19438								
Zotu4066		4	3	2	10		1	
