ID	Phylum	Class	Order	Family	Genus	Species
Zotu6674	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu2810	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu4911	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	NA	NA
Zotu6082	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	NA	NA
Zotu5267	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu8774	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu8866	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA
Zotu20032	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu10708	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu822	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured bacterium	NA	NA
Zotu376	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA	NA
Zotu1254	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	uncultured bacterium DA038	NA
Zotu5716	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	uncultured bacterium DA038	NA
Zotu11291	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	uncultured bacterium DA038	NA
Zotu1745	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA
Zotu7205	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA
Zotu662	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA
Zotu17800	NA	NA	NA	NA	NA	NA
Zotu19014	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu19138	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu16847	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu80	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	uncultured Terriglobus sp.
Zotu178	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	uncultured Terriglobus sp.
Zotu2384	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu1664	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu19622	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu9338	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu8892	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu17762	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu14689	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu9984	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu1643	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu1661	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu2123	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu7031	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	uncultured Acidobacteria bacterium
Zotu10451	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu6756	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultivated soil bacterium clone C105
Zotu116	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultivated soil bacterium clone C105
Zotu870	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultivated soil bacterium clone C105
Zotu572	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	OLB17	uncultured Acidobacteria bacterium
Zotu54	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu239	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu466	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu2772	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu8760	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu8433	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu4478	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	OLB17	NA
Zotu5096	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu2103	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu566	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	metagenome
Zotu1304	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu646	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu11166	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu9851	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu19782	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu4808	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu7873	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu858	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu1590	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu479	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu1889	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu7846	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu36	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu127	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu8916	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu2076	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu14642	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu15774	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu5311	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium 164
Zotu5169	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu14304	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Stenotrophobacter	NA
Zotu6212	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu6950	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Tellurimicrobium	Tellurimicrobium multivorans
Zotu765	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Tellurimicrobium	Tellurimicrobium multivorans
Zotu56	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu12520	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu10031	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu5487	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu6184	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu11506	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu8816	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu549	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu2191	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu9443	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu10841	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu139	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu212	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Tellurimicrobium	Tellurimicrobium multivorans
Zotu817	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Tellurimicrobium	Tellurimicrobium multivorans
Zotu1299	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Tellurimicrobium	Ambiguous_taxa
Zotu6063	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	Aridibacter famidurans
Zotu9826	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu16132	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA
Zotu407	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	Aridibacter famidurans
Zotu1434	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	Aridibacter famidurans
Zotu9944	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu2003	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu397	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu5622	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu4642	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu12772	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu13412	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu23	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu2137	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu1392	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu649	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu762	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu2368	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu2375	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	uncultured	uncultured Acidobacteriales bacterium
Zotu5501	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu6771	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu13955	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu252	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu12057	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu6645	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu20335	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu537	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu12418	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu6195	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu4866	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu20155	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu8976	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu16082	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu16830	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu18074	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	NA	NA
Zotu19482	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Aridibacter	NA
Zotu11582	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu19921	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured bacterium gp4
Zotu3226	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu19787	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu4826	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu20051	Acidobacteria	Blastocatellia (Subgroup 4)	NA	NA	NA	NA
Zotu7060	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu7223	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu11175	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu1297	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu17320	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu6829	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu4836	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu9353	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu12335	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu4096	Acidobacteria	Blastocatellia (Subgroup 4)	Elev-16S-573	uncultured proteobacterium	NA	NA
Zotu16645	Acidobacteria	Blastocatellia (Subgroup 4)	Elev-16S-573	uncultured proteobacterium	NA	NA
Zotu610	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu1809	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu16806	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu12661	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu14873	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu510	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu5284	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu7288	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu18285	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Acidobacteriaceae bacterium
Zotu3996	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu336	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu10415	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu15910	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu7866	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu16068	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu16967	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu19215	Acidobacteria	Blastocatellia (Subgroup 4)	NA	NA	NA	NA
Zotu14943	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu3552	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu7245	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu14158	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu18904	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	Acidobacteria bacterium WWH8
Zotu1074	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu1604	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu1813	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu7089	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu3392	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu576	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu13230	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu5457	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu8465	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu3900	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu7621	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu168	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu2354	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
Zotu1532	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu2945	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu4558	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu14626	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu495	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu15413	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	Acidobacteria bacterium WWH8
Zotu17507	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu6304	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu12478	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu15506	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu20231	Acidobacteria	Blastocatellia (Subgroup 4)	Elev-16S-573	uncultured proteobacterium	NA	NA
Zotu18898	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Acidobacteriales bacterium
Zotu804	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu20509	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu2730	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu213	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu2280	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu14862	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu218	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu2557	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu4694	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu17221	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu2823	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu14077	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu5449	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu8571	Acidobacteria	Blastocatellia (Subgroup 4)	Elev-16S-573	uncultured proteobacterium	NA	NA
Zotu13091	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu15843	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu102	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu940	Acidobacteria	Blastocatellia (Subgroup 4)	NA	NA	NA	NA
Zotu512	Acidobacteria	Blastocatellia (Subgroup 4)	NA	NA	NA	NA
Zotu15424	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu2053	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu6859	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu5012	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu76	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu124	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu1251	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu135	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu393	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu308	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
Zotu12430	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured Blastocatella sp.
