ID	hp_f_1	hp_f_2	hp_f_3	hp_f_4	hp_f_5	hp_f_6	hp_f_7	hp_f_8
Zotu15167						1		
Zotu12267			3	2				
Zotu14147	1			2	1		1	1
Zotu11591						2		
Zotu14810				2			3	
Zotu18610						3		2
Zotu8966						1		
Zotu15140			1					
Zotu16439								1
Zotu17879	1							
Zotu3514	2	4	5	1	2		1	
Zotu16854		1				1		
Zotu372	22	23	25	11	24	28	55	33
Zotu5220	3	4	6	2	2	1	2	5
Zotu19870		4	2		2	1		
Zotu7019	5	1	5		2	1		6
Zotu5237	1		2		1			1
Zotu6019	2		8			4	8	6
Zotu6507	1							
Zotu8405	1		2					1
Zotu20601	3	2						1
Zotu1663		4						
Zotu530	11	10	11	4	10	7	28	6
Zotu1394	2	2	3		3	6	4	1
Zotu1194	1	4	1	1	1			
Zotu6995	1	6	7	1	3	2	1	1
Zotu4244								
Zotu3355	4	4	2	3	5		6	1
Zotu1133	7	1	11	7	6	4	3	
Zotu2923			4	1		1	2	1
Zotu5532			2		4			1
Zotu12012		2			1			
Zotu4080			1	1			13	1
Zotu11058								
Zotu6438			2	1				
Zotu6021					1	2		
Zotu8390					1			1
Zotu9077								
Zotu17632				1				
Zotu12635								
Zotu13386	3		1					
Zotu20150								
Zotu10779	2							
Zotu17223			3					
Zotu19375								
Zotu15239								
Zotu6281			2					
Zotu12063								
Zotu14356		3			2			1
Zotu13519								
Zotu1858		4		1	4	2		1
Zotu8651		1						
Zotu5573				2				
Zotu1417	2	4	4	3	2	4		
Zotu14230								
Zotu3187			2					
Zotu16541								
Zotu9890	4		3		17	1		1
Zotu1697	8	4		1	2	3	2	3
Zotu10136			1			3		
Zotu7841	2							
Zotu3767	1	3	1	3	1	1	7	4
Zotu8823		2		1	5			6
Zotu16139								
Zotu17625								1
Zotu12110		2	1					1
Zotu12687								
Zotu13452	1		2			1		
Zotu10157	1					3	2	
Zotu12114		2			2			
Zotu14721					1			
Zotu5745				1	1			
Zotu3920								
Zotu3731	1			1	1			
Zotu13010								
Zotu7516						1		
Zotu13741		1						
Zotu8448								
Zotu14961								
Zotu17296								
Zotu11107			1					
Zotu8265		1					1	
Zotu4973				1				
Zotu12295								1
Zotu13767								
Zotu4960						1		3
Zotu13319								
Zotu19719								
Zotu10345						1		
Zotu16637								
Zotu3879	2						1	2
Zotu17907		1						
Zotu13978	2		1					
Zotu4938				1				
Zotu2947	1		2	1	1	5	3	1
Zotu1164	1		6	1	1	3	4	
Zotu3363	4			1	3		1	3
Zotu9404	1		1	1			1	
Zotu7120				4				1
Zotu10488	1		1	2	1		1	2
Zotu18023			1					
Zotu12956				2				1
Zotu6091	1				1			
Zotu5779			3	1				
Zotu12896		1						
Zotu17529								
Zotu6047	1	1				2		
Zotu8055	1				3			
Zotu13270								
Zotu9870								
Zotu12911								
Zotu4420	1	2		2	4		1	
Zotu3212					4		2	
Zotu2220	2	1	2					3
Zotu9096								2
Zotu8039					2			
Zotu10877								
Zotu11098		1	3	1	2	1		4
Zotu4790		1						
Zotu7200		3	3	2				2
Zotu3308	3	1		5	3	4	5	1
Zotu9604						1		2
Zotu8321					1			2
Zotu11074	1							
Zotu6511								
Zotu6803							2	
Zotu6807	1						1	
Zotu6005	2	1	5		2	4		1
Zotu4369	1		1	2				3
Zotu16086								
Zotu16628					1			
Zotu12970		2	2					
Zotu12097					1	1	2	1
Zotu13547								
Zotu8764			4	1	2		4	7
Zotu17159								
Zotu11748								
Zotu8480								
Zotu14133				1				
Zotu19605				2				2
Zotu13053			1					
Zotu20637								
Zotu20671	2	2	1			1		
Zotu16942			1					
Zotu16910								
Zotu7178			1					3
Zotu11146								
Zotu1557	2			1		1	5	1
Zotu3453			1				3	3
Zotu1046	3		1	2	2	2		2
Zotu4245	1	1	3				2	
Zotu13385						1		
Zotu10417								
Zotu13570								
Zotu13648			2				1	
Zotu17060								
Zotu13065		1		2	2			1
Zotu18444							1	2
Zotu3205								
Zotu5770								
Zotu4149								
Zotu1596						1	3	
Zotu14851								
Zotu20802						1		
Zotu1870								
Zotu14559		1						
Zotu1606								
Zotu10134			2				3	
Zotu7563		1		1				
Zotu8700							5	
Zotu5064					2			
Zotu2925								
Zotu3389	3		1					
Zotu13401								
Zotu13682								
Zotu11497								
Zotu1688	1	1		6				
Zotu6286								
Zotu9035				1				
Zotu18416								
Zotu10934				1			2	
Zotu12912								
Zotu4813	2	1	2		7		3	4
Zotu7158		3		1				
Zotu16773								
Zotu15814	1							
Zotu17164	1							
Zotu5712				3				
Zotu4918		3		2	4		3	
Zotu3279			1					
Zotu7749	2		2	1				
Zotu8989	1							
Zotu3185	8		1	1				
Zotu2607	1		1		1		3	
Zotu13459								
Zotu3343		2	6		4	1	4	1
Zotu12865				1				
Zotu9839		4	1		1		4	
Zotu2760			1		1	1		6
Zotu9937			2					
Zotu18122					3			
Zotu11454			1	2				
Zotu6644			1			1	1	
Zotu10957			2			1	1	
Zotu12685								
Zotu6820								
Zotu9981								
Zotu1361	5		3	2			3	
Zotu3785								
Zotu10223								
Zotu8656	3	1		1				3
Zotu15650						3	1	
Zotu13066								
Zotu18678								
Zotu19187							2	
Zotu1985	1	2	1		2	2	1	2
Zotu9654								
Zotu4023			5	2				
Zotu14917		1						
Zotu5686		2				1		
Zotu10327								
Zotu17497	3		1			3		
Zotu5552								
Zotu11551							1	
Zotu18423	1	1	2	1				
Zotu11338				1		3		4
Zotu15281					1			
Zotu19996								
Zotu10891	1						1	
Zotu11253		3	7		1			
Zotu16143		3				3		1
Zotu7237			4		5	5	3	1
Zotu16184			2					1
Zotu15583		1						
Zotu16423								
Zotu18176	2	2		1		1	1	2
Zotu15762		1						
Zotu17901		2						
Zotu13732								
Zotu9711								
Zotu15313								
Zotu15709		1						
Zotu3254	7	3	5	6	3	4	8	
Zotu11579						2		
Zotu16232	1							
Zotu3088	1			5			3	
Zotu11382			1	1	3			1
Zotu3034	5				7	3	5	
Zotu1700	8	10	3	5	6	2	1	
Zotu9225					1			
Zotu12491		2	5					
Zotu2139			1		5	3	3	
Zotu14580								
Zotu4195								
Zotu7947								
Zotu9389					2		4	
Zotu20366								
Zotu19601	1							
Zotu8240								
Zotu7521							2	
Zotu10561		2			3			
Zotu8507								
Zotu10539								
Zotu19373								
Zotu10230								1
Zotu5135	2	3				2		
Zotu6362		1	2	1	1			
Zotu7382					1	3		
Zotu14549								
Zotu18816								
Zotu6156				1		2	1	
Zotu8444								
Zotu17222								
Zotu8205								
Zotu15520					1			
Zotu17156								
Zotu10911								
Zotu15660					1		4	
Zotu10734	1	1		4		6		1
Zotu18026								
Zotu15860	1	2				2		
Zotu12572	3	1						
Zotu15536								
Zotu20798						1		
Zotu5157								
Zotu15437								
Zotu12836								
Zotu13812								
Zotu19290				4				
Zotu14749								
Zotu16825		3	1					
Zotu16246	1							
Zotu20063							1	
Zotu6546								1
Zotu18916		2	1	1		1	1	
Zotu13367								
Zotu14866								
Zotu16339								
Zotu16982								
Zotu10650								
Zotu17430							2	
Zotu16530								
Zotu18865								
Zotu8422				1		1	5	
Zotu15921								
Zotu11530								
Zotu11940								
Zotu8623	4			3			5	
Zotu13958			1				1	
Zotu18553								
Zotu7275				1			1	
Zotu1780	10	7	12	7	11	14	23	8
Zotu8860				1				
Zotu18314	1		1					
Zotu20703								1
Zotu17919		1	1		1		1	
Zotu2580				1	2	3		
Zotu20650								
Zotu3771	2	1			1	3		
Zotu3399								
Zotu11061								
Zotu5259		1		2	1	2	4	1
Zotu5908		1				1	1	
Zotu6961						1		
Zotu16786								
Zotu19928						1		
Zotu17120	3					4	1	
Zotu8819						2	1	
Zotu19002			2					
Zotu16251				1		1	1	2
Zotu7058	2				1			
Zotu14540		1						
Zotu3326					3		1	
Zotu7323								
Zotu19177	4							
Zotu12067						2	1	
Zotu5724		4	2	1	1	2	2	
Zotu2746								
Zotu14235								
Zotu3330								
Zotu12249								
Zotu11763			1					
Zotu14338								
Zotu17314								
Zotu20607								
Zotu14138								
Zotu19748								
Zotu20035								
Zotu20238								
Zotu16683								
Zotu10744								
Zotu15830								
Zotu6015		2	1	4	2		5	
Zotu3954	4	1	6	3	1	5		11
Zotu13726								
Zotu5819		1					6	1
Zotu8954			2		1	1		
Zotu19815								
Zotu6848	5	3	2	4	4			1
Zotu14385								
Zotu12575	7					3		
Zotu14258				2				
Zotu16735				2	1		2	
Zotu4007		2		3		4		
Zotu15269					2	1		
Zotu7471			2	2		1	2	2
Zotu5536	1	2	1	2	4		2	2
Zotu17282						1		
Zotu5639		2		5	2	2	6	3
Zotu5994	3	4		4	2	7	12	3
Zotu13803							2	4
Zotu13041	3	4	4	3		2	1	1
Zotu18895					3			1
Zotu11588				1	2		2	
Zotu12225		2	3			2	1	
Zotu20292				1				3
Zotu10818				1		3	2	
Zotu11751					1			
Zotu19339		1	2					
Zotu19519	1			1				
Zotu16844								
Zotu2647	3		4	3	1	1	8	
Zotu5459		2		1			1	
Zotu1540	4	4	7	4	4	14	7	10
Zotu8194	2		1					
Zotu398	52	47	68	28	41	27	49	44
Zotu14771								
Zotu9818			5					
Zotu2917	6	1	5		3	2	4	8
Zotu20641	1							1
Zotu6051								1
Zotu15079	3	1						
Zotu16215								
Zotu18804								
Zotu14813		2	3		2	1		
Zotu16884	1	2	2		3			
Zotu19606								
Zotu11792	2			2				
Zotu5863			1	1	7			
Zotu932	13	7	6	12	9	4	14	6
Zotu498	8	10	9	7	9	6	9	20
Zotu17247					1			2
Zotu16262								
Zotu18119								
Zotu9152					1			1
Zotu13333					1		1	
Zotu12154	2	2				4		
Zotu11788	1				1		1	
Zotu13865	1						1	
Zotu19268								
Zotu9893						1		
Zotu19780							2	
Zotu20733	1	1		1		1		
Zotu14621					1		3	
Zotu18554								
Zotu20648						3	1	
Zotu19895		1	1	2	3	4		
Zotu16117		1						
Zotu19285	9	3	3	3	5	4	9	
Zotu18114								
Zotu20847			3	1		2		
Zotu15234						5		
Zotu12475	2	2	3	1		1		
Zotu16052						2	1	
Zotu16824								
Zotu12445							1	
Zotu20699	2	3			3	5	1	
Zotu15673		1	2		1	3		
Zotu19769						1	2	
Zotu18838								
Zotu15544	1		1	1	2	1		
Zotu18189		2	1		1		2	
Zotu16682		1		1	1			
Zotu18958		1	1	1				
Zotu19792		2		1				
Zotu16714						1	1	
Zotu18360								
Zotu18471	2			2	1			
Zotu15452					2			
Zotu18161			1					
Zotu17188								
Zotu19381								
Zotu887	3	8	3	1			1	5
Zotu7378								
Zotu620								
Zotu1155								
Zotu6229								
Zotu369								
Zotu8362			2			1		2
Zotu12733								
Zotu1234	5	6	5	9	4	5	8	1
Zotu7093	1		1	2	1			
Zotu3090		1	1	3				2
Zotu14028				1				
Zotu8961		3						
Zotu2666	3	1	3		6	5		7
Zotu20539				1				
Zotu4350	4		4	1	1	7	3	1
Zotu6112	2			1	4	5	1	
Zotu6357				2	2		2	1
Zotu14612								1
Zotu4416		3	1			1		1
Zotu19894							1	
Zotu4036				3	1	1		1
Zotu6833	1	1	1	1				1
Zotu9046				1			2	
Zotu20484		1					1	
Zotu18641	2	1				1	1	
Zotu19195		1						1
Zotu16190								
Zotu10227		1	2		2	1		
Zotu17970								
Zotu9733								
Zotu20141		1						
Zotu13261								
Zotu10404			1					
Zotu12712							2	
Zotu17710				2			1	
Zotu12340								
Zotu18911								
Zotu20705								
Zotu19295	2			1			1	
Zotu8504		1						
Zotu19496								
Zotu1928	6	6	8	3	5	16	10	8
Zotu4141	1	2		5	1	3	3	
Zotu10701	2	1		3		1		
Zotu12331								
Zotu15372								
Zotu721	16	13	20	24	45	20	19	1
Zotu19917						2		
Zotu10516	1			2	2			
Zotu184	35	43	31	69	51	73	58	45
Zotu983	16	4	4	7	8	13		2
Zotu2631		2		1			4	
Zotu288	32	38	19	51	40	44	47	9
Zotu1198	5	3	6	6	3	7	9	3
Zotu4762	1		2	1	1	5	1	
Zotu683	11	9	14	8	12	16	19	5
Zotu5263				2		2		
Zotu13503					2			
Zotu16342			2					
Zotu8154		1						1
Zotu4136	3	1	6	3	5	1	3	1
Zotu10382	1			3	1		2	
Zotu4385			1	4	1	2	2	
Zotu15262	2							
Zotu276	9	9	13	15	20	22	21	6
Zotu937	1		3	6	2	3	2	1
Zotu2279	1		2		3	2		
Zotu10291								
Zotu272	22	15	18	18	32	10	19	5
Zotu4199		1			3		3	
Zotu20780			1			4		
Zotu9702		1	5			1		
Zotu20334	2		1					
Zotu6108	1			3		1		
Zotu3432	1		2	5	1		4	3
Zotu14970		1			1			
Zotu2126	2	1	3	8	1	1	4	6
Zotu16394	1						3	2
Zotu12463		1						
Zotu2690	1	1		3	2	3	1	2
Zotu16754								
Zotu3353	2	1			1	2	6	1
Zotu5433	2					3		
Zotu15297								
Zotu3439	1	1	2		1	6	1	1
Zotu4337							2	1
Zotu4956			1		1	2	1	
Zotu9559			1					
Zotu12671								
Zotu2934	3	5		1	3	2	8	2
Zotu5918		3		4				1
Zotu13997			1				1	
Zotu14609	2			1				
Zotu4799						4	2	
Zotu18632	3			1				
Zotu19422								
Zotu14201								
Zotu6322	1	1	1		1		1	
Zotu15518	5				1			
Zotu13099		2						
Zotu5611	6	1	4	2		3	10	
Zotu19302								
Zotu17768				4				
Zotu16547			1	1	1			
Zotu20715								
Zotu910	8	5	17	5	12	13	14	6
Zotu666	11	11	10	17	18	35	10	1
Zotu1453	6	3	3	13	10	7	6	2
Zotu6983							1	
Zotu9125	2					2		
Zotu2011		6			3	1	1	
Zotu3322					1		2	
Zotu12181	1		1	1	1	4		
Zotu19282								
Zotu11836								
Zotu19439								
Zotu18300								
Zotu5051		1	1	1		1	3	
Zotu16630				1	1			
Zotu5628						1	5	1
Zotu19979								
Zotu1832	3	4	2	3		2	4	6
Zotu2899	2	3	2		1	4	4	2
Zotu143	15	24	10	45	28	26	39	33
Zotu808	4	4	6	6	4	6	8	1
Zotu4466	1					2	3	4
Zotu16100								
Zotu13287						1		
Zotu13018				1				
Zotu7462	2	1						
Zotu16336								
Zotu15357								
Zotu9532	1					1		
Zotu19578			1					
Zotu19687								1
Zotu16767								1
Zotu13551					1			2
Zotu19753								1
Zotu9674			1			1		1
Zotu8260								
Zotu12942					2			
Zotu668	8	2	5	5	7	4	6	42
Zotu759	8	11	4	7	1	4	5	39
Zotu2318		4	1	3		7	6	9
Zotu10424								
Zotu11686								
Zotu13374								
Zotu15425								
Zotu19520								1
Zotu14875								
Zotu13407	1	2		1				
Zotu13935								
Zotu17792								
Zotu16134	2	1				1		
Zotu20117				1		2		
Zotu12487			1					
Zotu248	23	22	33	13	22	38	15	15
Zotu1314	3	4	11	3	4	1	3	8
Zotu14846								
Zotu5542		1			1		4	1
Zotu6079				1	1		1	1
Zotu18447				1			1	
Zotu18486			1					
Zotu2114	6		1		1	3		2
Zotu20059						2		
Zotu2002	3	1		1		1	3	2
Zotu3075			3		1	1	1	3
Zotu18680								
Zotu5874		3						2
Zotu2029		2	1	2	2	1	1	5
Zotu3128				2				1
Zotu5962								1
Zotu1356		4		4	1	3	3	4
Zotu4786		3						2
Zotu1157	1	2	1	7	1	2	2	1
Zotu9554								
Zotu3769			1		1			
Zotu6597		2	1	4				
Zotu16351								
Zotu2560					3			
Zotu5722								
Zotu4619			1	1			1	2
Zotu287	6	8	8	11	6	6	9	11
Zotu9953							1	
Zotu3687								
Zotu18041						1	2	
Zotu20563	1							
Zotu20613		1				1	1	
Zotu17784								
Zotu6371				3				2
Zotu8936					1	1		1
Zotu11001			1					1
Zotu16373								2
Zotu19697								
Zotu6473		3			7			1
Zotu4099		1	2	1	1			
Zotu3295		1	1				1	12
Zotu4313				1	1		2	1
Zotu8212			2					
Zotu13657					3			
Zotu341	13	9	12	15	25	15	19	38
Zotu1538	5	5	4	1	5	6	3	4
Zotu7298			1			2		2
Zotu185	18	26	22	22	31	37	39	33
Zotu4508		1	4			1		
Zotu15696			1					
Zotu3425		3		3	3		5	
Zotu2412			4		2			
Zotu1420	7	3	1	3	4	4	3	4
Zotu17886								
Zotu785	4	1	2	3	3	3	2	4
Zotu18788	1				1			
Zotu2798	2	1		2		1	3	1
Zotu3551	2					2	1	
Zotu17206								
Zotu2388	2	1	1	4	2	28	8	4
Zotu419	4	7	6	13	18	19	11	17
Zotu6530				2	1	3	2	1
Zotu19406								
Zotu14586								2
Zotu15248				3	1	3		
Zotu5392			5		1	6		6
Zotu5153								3
Zotu20253					3			
Zotu14834								
Zotu14104								
Zotu19950			1					
Zotu13120								
Zotu18609	3				1			
Zotu19072							1	
Zotu6083	1					2		1
Zotu15707								
Zotu6209	1					1	1	
Zotu15133								
Zotu1271	3	6		2	1		5	3
Zotu6343					4			1
Zotu16038								
Zotu12121					1			
Zotu19049								
Zotu16640								
Zotu3882			1		1		1	3
Zotu19105								
Zotu14389		2						
Zotu7698		2		2		1	2	1
Zotu14614		1	1	1				1
Zotu19661		1						
Zotu19134					1			
Zotu16561							1	
Zotu11822		1			1		4	1
Zotu7814						1	1	
Zotu6643		1		1		2		5
Zotu4404	3	3	1	3	2		3	2
Zotu12723			2					
Zotu1236	5	1	3	1	2	2	8	4
Zotu4955	1						6	4
Zotu18603		1	1	1		2		
Zotu15549						1		
Zotu16713	5	1						
Zotu7034	1	2	3			4		2
Zotu6134	1			1	4	2	1	
Zotu6175	1			1			2	
Zotu20390			1	4				
Zotu3048	2			10	1	4	3	3
Zotu6941		1			1		2	
Zotu4916	5	3	3		1		3	3
Zotu1006	4	5	5	4		8	3	7
Zotu16810						3	5	
Zotu12898								
Zotu19351						1	1	
Zotu17563								
Zotu6760								
Zotu18758	1							
Zotu17518								3
Zotu19181								1
Zotu3817	2		1	1	2	2		2
Zotu12455		3				1		
Zotu5378		1	2		3	3		6
Zotu4587		1	6		1	1	5	3
Zotu10459		3						
Zotu15165					3			
Zotu3936	1	5	5	2	2	2	1	
Zotu3898	1	4	1	1	1	1	2	6
Zotu9386							2	
Zotu1936	4	6	4	4	5	5		15
Zotu2991		2		8		2	1	5
Zotu14431	2	1	2	1				
Zotu12880								
Zotu19987		1						
Zotu12015					5			
Zotu18034								1
Zotu16872						1		3
Zotu17745								1
Zotu16368								
Zotu4395		1						1
Zotu15457								
Zotu11853								
Zotu18449								
Zotu7896							1	1
Zotu14030					3			
Zotu19021						5		
Zotu2515		2	2	1	6	7		7
Zotu3068	1	2		2	2	5		6
Zotu1214	2	1	5			1	1	6
Zotu3532	1	1			1			
Zotu5620	1		2	1		3	1	
Zotu12513							2	
Zotu15011							1	
Zotu7092		1	1					2
Zotu1325	3	3	2			1		1
Zotu1513	1		1	1			2	
Zotu5997								
Zotu2270					2	1		1
Zotu842	12	6		1	5	7	6	2
Zotu5500							2	
Zotu898		3			2		3	1
Zotu1042	1	2	5		3		2	2
Zotu1202	2	2	1		7	1	1	1
Zotu3839		1	5				1	
Zotu1541	4	5	5	6	3	6	4	4
Zotu578	29	7	11	21	18	16	11	31
Zotu20800								
Zotu3260	1	4		3				6
Zotu10490		1						
Zotu12966						2		
Zotu10517			2				2	2
Zotu7905		1	1				2	
Zotu3467	4	5	3		1			3
Zotu3766	1	1	1	1		4	1	6
Zotu11974		1	1					
Zotu4251	3				2			1
Zotu15045	1				3			
Zotu10054		1	3	2		1		
Zotu13669					1	2		
Zotu6132		1	4					
Zotu8268						2		
Zotu15692		1	1					
Zotu8169	2		1	1		1	5	4
Zotu6923	1			1	4		3	
Zotu14224								
Zotu11266			1		1			
Zotu12694	4	1			3	3	1	
Zotu1650	5			2	6	2		
Zotu17022		1	2					
Zotu935	3	9	6	1	9	9	6	
Zotu9857	2		2		1	1		
Zotu15514								
Zotu1821		1	2		2	3	2	
Zotu10303	1				1			
Zotu3219	2	3	4		1	5	1	1
Zotu15179					2			
Zotu15547							2	
Zotu16631								
Zotu9155		2						
Zotu15495				1				
Zotu7953	2			1			5	
Zotu11569								
Zotu19537								
Zotu11886								
Zotu6422	3	1	2			1		
Zotu12672			1				1	
Zotu16355								
Zotu7650						1	3	
Zotu14506		1						
Zotu15453							1	
Zotu10477							1	
Zotu1583				1				
Zotu3580								
Zotu16296								
Zotu20852								
Zotu15164				3				
Zotu16676								
Zotu14374			2	1			1	
Zotu12374								
Zotu12011								
Zotu20188								
Zotu17043								
Zotu18848								2
Zotu10601								1
Zotu18794		2						
Zotu10890							3	
Zotu9765								
Zotu15920								
Zotu7555					2			
Zotu8236								
Zotu6810	1		1					
Zotu2519	4			1	1	4		
Zotu3590			3	2	1			1
Zotu11625	3							
Zotu20289								
Zotu16893								
Zotu7392					1			
Zotu6057	2					1		
Zotu11809								
Zotu8920	2							
Zotu14239	2							
Zotu10465	2							1
Zotu7268				1	2			
Zotu20026			4	1				
Zotu20157	2							
Zotu10874			4	1				
Zotu8675		2						
Zotu14583								
Zotu8529	1	2		3				
Zotu18232						1		
Zotu3437			6			2	5	
Zotu11679	1						1	
Zotu19589								
Zotu7672			1	1				
Zotu20034								
Zotu4622	1	3	1	2		5	3	
Zotu19919								
Zotu10817								
Zotu3971								
Zotu20452								
Zotu13625	1					1		
Zotu16549				3				
Zotu17760							1	
Zotu17763							2	
Zotu9770			1			4	1	
Zotu7519	1		2			1		
Zotu10533								1
Zotu10144			1		2	4	1	
Zotu12938					3			2
Zotu2101	2		1	4	5	7	2	2
Zotu10855		1						
Zotu2572		1	1			1	5	7
Zotu17399								
Zotu3262			2		1			
Zotu11117	1							
Zotu1666	2			2				1
Zotu4410				1				
Zotu10889								
Zotu5925								1
Zotu18254								
Zotu4672				2				
Zotu6292				1				4
Zotu16542				3			1	
Zotu7396	2		1					
Zotu18385								
Zotu16007						1		
Zotu4172								
Zotu16529		2						2
Zotu12502	1						1	
Zotu20209						1		
Zotu20360								
Zotu12830								
Zotu15233								
Zotu14144	1					1		
Zotu16271							1	
Zotu6662			7	4	1		2	3
Zotu20331			1	1		1		
Zotu11727								
Zotu4741		2	1	2	1	4		1
Zotu16476								
Zotu12995			1		4	2		
Zotu7670	1				3	1	1	5
Zotu16106		1	1				2	
Zotu16888		2			2			
Zotu4821	1	1				6		
Zotu12226						1		
Zotu9044								
Zotu10461								
Zotu14318						4		2
Zotu17401								
Zotu18587								
Zotu20229						1		
Zotu19485								
Zotu14163					2	1		
Zotu16248								
Zotu20560	4			3		2	3	
Zotu10960								
Zotu14729			2			1	1	
Zotu18899		1						
Zotu4771								
Zotu14941	1				2	3		
Zotu20530		1						
Zotu3598		1	3					1
Zotu17059							1	
Zotu19411								
Zotu9695			2		1		2	
Zotu11350			5				2	1
Zotu4583	1	6	3	4		2	3	
Zotu12893	2		1					
Zotu9373					2			
Zotu12664	1			1				
Zotu18962								
Zotu1365		3	6	8	4	2	5	
Zotu12542			1					
Zotu15009			1			2	3	
Zotu5482								
Zotu7220				1		5	1	
Zotu10279	1	1						
Zotu1860	8	5	5	4	7	21	6	
Zotu13756			2					
Zotu14051								
Zotu8232		3			3			
Zotu15879			1				2	1
Zotu13103						1		
Zotu6208	5	3		1		2		
Zotu6898								
Zotu13898		1						
Zotu10357	1	1			2			
Zotu16210								
Zotu5356						3		
Zotu8409						1		
Zotu1300		4	5	10	5	6	5	
Zotu6344						1		
Zotu3419		2	1		1			
Zotu8272					1	1		
Zotu17423								
Zotu698	4	9	14	7	8	12	18	1
Zotu1104	2	5	7	7	4	8	9	1
Zotu3569	2	1	2		2	1	1	
Zotu13649		1				2		
Zotu11083					1	1		
Zotu17001								
Zotu3409	2	6	7	4	1	6		
Zotu4541	1	3			1	2	2	
Zotu4476						1		
Zotu14165								
Zotu1872		1	3	1	2	1	6	2
Zotu2314	2			2	1	1		
Zotu14976								
Zotu7509	1	2	2	1		2	1	
Zotu18018		2					1	
Zotu2585	2	7	1	2	12			
Zotu8751		1			3			
Zotu2672								
Zotu4728	3	4	1			1		
Zotu6563			2		1		2	
Zotu11359					1			
Zotu4598								
Zotu9678								
Zotu12598					2			
Zotu13792					1			
Zotu14335								
Zotu12354			1					
Zotu14477		1						
Zotu12903								
Zotu18542								
Zotu10552				1				
Zotu15225								
Zotu6872								
Zotu14401								
Zotu20215								
Zotu18182	1	1						
Zotu11845								
Zotu7321				1		2		1
Zotu17364	2	1						
Zotu14588			3					
Zotu13162			2		1	1		
Zotu18905						1		
Zotu18421					3	1		
Zotu14006	6	1				2		
Zotu2578				3	1	2	5	1
Zotu4685	1		1			1	1	
Zotu20114								
Zotu13448				2				
Zotu16952								
Zotu19442								
Zotu8648				2	2		1	
Zotu18020					2			
Zotu13329	2	1	1					
