Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu8394,1,0,0,2.68E-165,0,182,0,0
Zotu381,5,82,1148,2.32E-28,0.5,4,1.813101669,0
Zotu9526,1,0,0,2.68E-165,0,181,0,0
Zotu19241,1,0,0,1.65E-90,0,13,-0.811107106,0
Zotu992,1,0,0,3.56E-129,0,84,0,0
Zotu324,1,0,0,3.56E-129,0,80,0,0
Zotu1694,2,0,0,1.54E-84,1,43,0,0
Zotu10558,1,0,0,4.81E-108,0,40,-0.577350269,0
Zotu29,1,0,0,2.68E-165,0,179,0,0
Zotu234,1,0,0,2.68E-165,0,194,0,0
Zotu14864,4,11,14,4.46E-59,0.333333333,8,2.064741605,0
Zotu754,2,0,0,4.73E-93,1,59,0,0
Zotu1713,1,0,0,8.32E-85,0,43,-1.414213562,0
Zotu1978,1,0,0,2.68E-165,0,181,0,0
Zotu6283,1,0,0,2.68E-165,0,219,0,0
Zotu5077,2,5,5,2.53E-45,0,11,-0.48507125,0
Zotu1560,1,0,0,2.68E-165,0,177,0,0
Zotu2158,2,6,6,7.80E-104,0,16,0.707106781,0
Zotu2611,1,0,0,3.56E-129,0,90,0,0
Zotu4547,2,0,0,1.54E-84,1,42,0,0
Zotu89,1,0,0,2.68E-165,0,175,0,0
Zotu235,3,3,3,4.81E-108,0,41,1.732050808,0
Zotu2819,1,0,0,3.56E-129,0,91,0,0
Zotu2761,1,0,0,2.78E-115,0,35,-1,0
Zotu2850,1,0,0,8.32E-85,0,49,-1.414213562,0
Zotu563,1,0,0,2.78E-115,0,32,-1,0
Zotu2242,2,0,0,4.73E-93,1,63,0,0
Zotu956,2,1.333333333,4,9.52E-28,0,7,-0.790569415,0
Zotu2908,3,2,2,1.80E-84,0.333333333,49,1.414213562,0
Zotu4140,4,807.3333333,3950,2.77E-10,0.166666667,0,0.563235128,0
Zotu450,1,0,0,4.23E-61,0,8,-1.376494403,0
Zotu528,2,1,1,3.56E-129,0,77,0,0
Zotu129,2,6,6,7.80E-104,0,20,0.707106781,0
Zotu373,3,13.5,222,0.061854381,0.666666667,15,-0.298974037,0
Zotu201,3,32.16538462,158,0.039113378,0,15,-0.298974037,0
Zotu421,2,0,0,1.30E-11,1,0,-0.762023996,0
Zotu1884,1,0,0,1.57E-13,0,1,-1.202421511,0
Zotu1598,1,0,0,2.68E-165,0,172,0,0
Zotu1925,3,2,4,6.74E-60,0.666666667,12,0.693375245,0
Zotu1156,2,0,0,1.54E-84,1,62,0,0
Zotu474,3,1856,5136,2.35E-19,0,3,1.471960144,0
Zotu799,1,0,0,2.68E-165,0,201,0,0
Zotu4766,3,5,7,7.91E-81,0,21,1.224744871,0
Zotu4318,1,0,0,5.72E-19,0,1,-1.202421511,0
Zotu5432,5,422,2090,2.53E-18,0,1,2.620662268,0
Zotu195,2,0,0,6.15E-43,1,25,-0.599625351,0
Zotu64,1,0,0,2.68E-165,0,169,0,0
Zotu1192,1,0,0,5.09E-62,0,10,-1.507556723,0
Zotu269,1,0,0,2.68E-165,0,178,0,0
Zotu1477,1,0,0,3.56E-129,0,87,0,0
Zotu38,5,36.1749616,387,0.250464091,0.5,15,0.822178602,0
Zotu7106,2,56.66666667,1214,6.70E-12,0,0,-0.762023996,0
Zotu1957,3,0.5,1,2.80E-62,0.666666667,37,0.588348405,0
Zotu627,2,0,0,1.70E-33,1,5,-0.747630902,0
Zotu19274,1,0,0,2.68E-165,0,167,0,0
Zotu5251,2,1,1,3.56E-129,0,86,0,0
Zotu68,7,558.3333333,2954,5.41E-10,0.380952381,0,2.551123813,0
Zotu310,1,0,0,5.71E-34,0,5,-1.541988735,0
Zotu630,3,356,2929,1.08E-30,0,2,0.889000889,0
Zotu422,4,621,2787,7.74E-11,0.166666667,0,0.563235128,0
Zotu2800,2,86,732,3.00E-35,0,2,-0.254000254,0
Zotu11115,1,0,0,2.68E-165,0,165,0,0
Zotu193,2,2,2,4.50E-115,0,33,1,0
Zotu2827,1,0,0,2.68E-165,0,164,0,0
Zotu5820,1,0,0,2.68E-165,0,163,0,0
Zotu1199,3,212,1508,1.49E-11,0.333333333,0,-0.099394434,0
Zotu17733,2,4,4,1.24E-96,0,19,0.447213595,0
Zotu1744,1,0,0,2.68E-165,0,162,0,0
Zotu5234,7,14,14,1.25E-15,0.333333333,23,2.020725942,0
Zotu3136,4,328.5,4157,2.68E-11,0,0,0.563235128,0
Zotu478,1,0,0,2.68E-165,0,161,0,0
Zotu1075,3,116.25,1883,7.97E-12,0,0,-0.099394434,0
Zotu2022,2,0,0,2.54E-67,1,38,-1,0
Zotu1499,2,2,2,4.50E-115,0,35,1,0
Zotu5391,1,0,0,2.68E-165,0,159,0,0
Zotu4668,1,0,0,2.68E-165,0,156,0,0
Zotu448,1,0,0,3.56E-129,0,72,0,0
Zotu4038,2,0,0,4.73E-93,1,48,0,0
Zotu5775,1,0,0,2.68E-165,0,155,0,0
Zotu5053,1,0,0,2.68E-165,0,153,0,0
Zotu1815,3,317,809,5.18E-23,0,3,1.471960144,0
Zotu3000,2,1,1,3.56E-129,0,84,0,0
Zotu632,1,0,0,2.68E-165,0,155,0,0
Zotu656,1,0,0,2.68E-165,0,152,0,0
Zotu9461,2,0,0,2.01E-82,1,17,0,0
Zotu2164,2,0.5,1,1.10E-70,0,39,-0.816496581,0
Zotu1621,2,0,0,3.90E-16,1,23,-0.866025404,0
Zotu3142,1,0,0,2.68E-165,0,148,0,0
Zotu1779,1,0,0,0.008114597,0,15,-1.420126676,0
Zotu631,1,0,0,2.68E-165,0,147,0,0
Zotu484,1,0,0,2.78E-115,0,27,-1,0
Zotu150,3,720.8333333,3395,1.12E-10,0.333333333,0,-0.099394434,0
Zotu1907,1,0,0,2.68E-165,0,146,0,0
Zotu3783,1,0,0,2.68E-165,0,145,0,0
Zotu4712,2,2720,16647,1.06E-11,0,1,-1.202421511,0.5
Zotu18709,1,0,0,3.56E-129,0,83,0,0
Zotu1445,4,0,0,1.04E-15,1,23,0.288675135,0
Zotu4299,2,0,0,4.73E-93,1,52,0,0
Zotu2570,2,1,1,3.56E-129,0,81,0,0
Zotu447,3,2,2,1.80E-84,0.333333333,66,1.414213562,0
Zotu2661,1,0,0,3.56E-129,0,79,0,0
Zotu1385,1,0,0,2.68E-165,0,144,0,0
Zotu1539,1,0,0,2.26E-101,0,24,-0.75,0
Zotu1071,1,0,0,2.68E-165,0,171,0,0
Zotu957,1,0,0,2.68E-165,0,204,0,0
Zotu1049,1,0,0,2.68E-165,0,160,0,0
Zotu3502,1,0,0,2.68E-165,0,141,0,0
Zotu1174,2,8,12,1.54E-28,0,7,-0.790569415,0
Zotu275,1,0,0,3.56E-129,0,67,0,0
Zotu552,4,53,53,1.64E-78,0,6,2.412090757,0
Zotu454,3,43,43,1.13E-78,0,6,1.281423214,0
Zotu4114,3,0,0,6.63E-45,1,11,0.363803438,0
Zotu1593,1,0,0,6.25E-30,0,4,-1.249025594,0
Zotu1865,2,5,5,2.16E-90,0,13,0.324442842,0
Zotu3153,2,2,2,4.50E-115,0,29,1,0
Zotu2059,1,0,0,2.68E-165,0,139,0,0
Zotu1061,1,0,0,2.68E-165,0,138,0,0
Zotu1623,2,8,8,1.49E-94,0,14,0.40824829,0
Zotu797,1,0,0,2.68E-165,0,207,0,0
Zotu2342,1,0,0,2.68E-165,0,140,0,0
Zotu561,1,0,0,2.68E-165,0,136,0,0
Zotu249,1,0,0,2.68E-165,0,174,0,0
Zotu480,1,0,0,9.94E-13,0,0,-1.424653558,0
Zotu1103,1,0,0,4.81E-108,0,41,-0.577350269,0
Zotu1531,1,0,0,2.68E-165,0,134,0,0
Zotu672,1,0,0,1.16E-62,0,37,-1.372812946,0
Zotu4993,1,0,0,2.68E-165,0,159,0,0
Zotu322,2,6,6,7.80E-104,0,20,0.707106781,0
Zotu280,2,201.5,2301,2.16E-31,0,2,-0.254000254,0
Zotu290,5,1136.5,7023,6.94E-11,0.3,0,1.22586469,0
Zotu810,1,0,0,1.80E-12,0,0,-1.424653558,0
Zotu1139,1,0,0,2.68E-165,0,215,0,0
Zotu1864,1,0,0,2.68E-165,0,132,0,0
Zotu6489,2,0,0,4.73E-93,1,55,0,0
Zotu1138,1,0,0,2.68E-165,0,148,0,0
Zotu2708,1,0,0,2.68E-165,0,198,0,0
Zotu545,1,0,0,2.68E-165,0,131,0,0
Zotu6183,4,9.5,16,9.36E-43,0.333333333,25,1.049344365,0
Zotu1850,1,0,0,2.68E-165,0,130,0,0
Zotu988,2,4,4,6.25E-104,0,20,0.707106781,0
Zotu223,2,0,0,1.54E-84,1,66,0,0
Zotu3114,4,42.33333333,95,7.48E-34,0.166666667,5,0.841084764,0
Zotu4188,1,0,0,3.56E-129,0,70,0,0
Zotu3309,2,4,4,6.25E-104,0,16,0.707106781,0
Zotu2735,3,2.5,12,1.60E-19,0.666666667,22,0,0
Zotu1511,1,0,0,2.68E-165,0,197,0,0
Zotu14455,1,0,0,2.68E-165,0,128,0,0
Zotu2456,1,0,0,3.56E-129,0,88,0,0
Zotu6035,1,0,0,3.56E-129,0,94,0,0
Zotu451,1,0,0,2.68E-165,0,126,0,0
Zotu1574,2,612,1596,3.59E-21,0,3,0,0
Zotu2111,3,212,540,4.76E-23,0.333333333,3,1.471960144,0
Zotu2061,2,5,5,8.55E-95,0,14,0.40824829,0
Zotu162,3,9,9,3.14E-90,0,13,1.45999279,0
Zotu2351,1,0,0,3.56E-129,0,88,0,0
Zotu1331,1,0,0,2.68E-165,0,220,0,0
Zotu1522,1,0,0,2.68E-165,0,192,0,0
