Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu3937,1,0,0,8.77E-38,0,47,-1.767766953,0
Zotu4443,1,0,0,9.98E-97,0,59,-1,0
Zotu2898,1,0,0,9.96E-142,0,325,0,0
Zotu3301,2,2,2,1.62E-96,0,60,1,0
Zotu1961,2,0,0,1.08E-63,1,15,0,0
Zotu4626,1,0,0,9.96E-142,0,172,0,0
Zotu2430,1,0,0,3.23E-109,0,102,0,0
Zotu4960,2,0,0,1.05E-76,1,76,0,0
Zotu3879,1,0,0,3.23E-109,0,108,0,0
Zotu1164,1,0,0,9.96E-142,0,166,0,0
Zotu3363,1,0,0,9.96E-142,0,270,0,0
Zotu2220,1,0,0,9.96E-142,0,165,0,0
Zotu1985,1,0,0,3.23E-109,0,131,0,0
Zotu398,1,0,0,9.96E-142,0,163,0,0
Zotu5863,1,0,0,9.96E-142,0,164,0,0
Zotu19285,1,0,0,3.23E-109,0,113,0,0
Zotu887,1,0,0,9.96E-142,0,301,0,0
Zotu1928,1,0,0,9.98E-97,0,61,-1,0
Zotu983,2,0.833333333,2,9.74E-19,0,5,-0.480761974,0
Zotu288,1,0,0,8.59E-35,0,67,-1.133893419,0
Zotu1198,1,0,0,7.20E-51,0,29,-1.788854382,0
Zotu683,1,0,0,9.96E-142,0,160,0,0
Zotu4136,2,8,8,4.77E-78,0,22,0.40824829,0
Zotu276,3,0,0,0.293130446,1,1,-0.353553391,0
Zotu937,3,65,69,7.02E-29,0,0,0.693375245,0
Zotu272,1,0,0,9.96E-142,0,171,0,0
Zotu2126,2,208,264,1.83E-30,0,0,-0.277350098,0
Zotu910,2,1,1,3.23E-109,0,114,0,0
Zotu143,1,0,0,6.68E-46,0,58,-1.107823419,0
Zotu668,1,0,0,9.96E-142,0,157,0,0
Zotu759,1,0,0,8.24E-76,0,27,-1.133893419,0
Zotu2114,1,0,0,9.96E-142,0,155,0,0
Zotu2002,1,0,0,9.96E-142,0,170,0,0
Zotu1157,1,0,0,3.35E-84,0,44,-0.75,0
Zotu341,2,2,2,1.62E-96,0,63,1,0
Zotu1538,2,0,0,1.05E-76,1,86,0,0
Zotu185,3,3,3,3.37E-90,0,73,1.732050808,0
Zotu419,2,5,5,4.20E-78,0,23,0.40824829,0
Zotu1006,1,0,0,9.96E-142,0,276,0,0
Zotu1214,4,37,118,0.055174437,0.166666667,1,0.282842712,0
Zotu1325,2,2,2,1.62E-96,0,63,1,0
Zotu1513,1,0,0,9.96E-142,0,154,0,0
Zotu2270,1,0,0,9.96E-142,0,153,0,0
Zotu842,1,0,0,9.96E-142,0,174,0,0
Zotu898,3,11,11,4.33E-74,0,21,1.45999279,0
Zotu1042,3,9,9,3.72E-74,0,21,1.45999279,0
Zotu6132,2,0,0,1.05E-76,1,82,0,0
Zotu935,1,0,0,9.96E-142,0,216,0,0
Zotu2101,4,4,4,2.32E-53,0.333333333,88,2,0
Zotu4410,1,0,0,9.96E-142,0,315,0,0
Zotu5925,1,0,0,9.96E-142,0,148,0,0
Zotu6898,3,0,0,1.14E-38,1,64,0,0
Zotu1300,1,0,0,7.40E-49,0,7,-1.603567451,0
Zotu1104,3,3,6,7.05E-38,0.333333333,9,0.538815906,0
Zotu3569,1,0,0,4.62E-64,0,16,-1.322875656,0
Zotu2578,1,0,0,9.96E-142,0,201,0,0
