Source,Target,Label,inter
532,179,1,pp
222,494,1,pp
1021,973,-1,np
942,752,1,pp
942,320,1,pp
942,781,1,pp
282,227,-1,np
1041,224,-1,np
199,40,-1,np
824,1078,1,pp
86,379,1,pp
86,530,-1,np
769,437,1,pp
769,427,-1,np
685,416,-1,np
73,771,-1,np
1077,40,-1,np
918,272,1,pp
443,975,-1,np
807,153,1,pp
135,694,-1,np
211,730,-1,np
700,414,1,pp
700,510,1,pp
700,488,1,pp
242,52,-1,np
607,1053,-1,np
493,884,1,pp
563,836,-1,np
15,101,1,pp
636,599,-1,np
308,248,1,pp
101,87,1,pp
364,707,-1,np
12,176,-1,np
744,142,1,pp
789,359,1,pp
626,248,1,pp
879,947,1,pp
604,255,-1,np
1037,972,-1,np
1020,737,-1,np
1010,216,-1,np
164,246,-1,np
647,461,1,pp
966,54,1,pp
247,452,-1,np
546,415,1,pp
4,225,1,pp
210,35,1,pp
335,733,1,pp
335,572,1,pp
893,698,1,pp
359,160,-1,np
1049,114,1,pp
217,227,1,pp
36,203,1,pp
381,752,1,pp
406,33,-1,np
868,745,-1,np
578,600,-1,np
578,752,1,pp
1057,728,-1,np
25,718,1,pp
544,988,1,pp
544,529,1,pp
544,492,-1,np
1007,564,1,pp
1007,709,1,pp
952,52,-1,np
1046,385,-1,np
862,43,-1,np
733,978,1,pp
733,956,1,pp
671,491,1,pp
155,600,-1,np
155,752,1,pp
538,223,-1,np
747,11,-1,np
747,452,1,pp
529,492,-1,np
505,628,1,pp
646,437,-1,np
646,444,-1,np
356,202,-1,np
356,883,1,pp
1016,324,1,pp
749,833,-1,np
949,940,1,pp
387,634,1,pp
332,590,1,pp
338,1044,-1,np
1004,173,1,pp
475,986,1,pp
35,941,1,pp
35,904,-1,np
958,111,1,pp
573,234,1,pp
480,117,-1,np
972,131,-1,np
761,721,1,pp
721,165,1,pp
721,935,-1,np
327,518,1,pp
165,294,-1,np
1060,16,1,pp
226,324,-1,np
437,444,1,pp
437,427,-1,np
839,235,1,pp
202,726,1,pp
202,347,-1,np
828,441,1,pp
941,904,-1,np
146,1028,1,pp
117,831,1,pp
347,883,1,pp
347,142,1,pp
555,248,1,pp
752,320,1,pp
263,298,1,pp
263,590,1,pp
648,313,-1,np
241,799,-1,np
522,305,-1,np
320,781,1,pp
869,835,1,pp
978,956,1,pp
